Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H23_22_11_hem-14,-11.3021,-54.9764,-15.0535,25.879,-11.5419,-0.519481,-24.2049,7.76196,7.78287
UID_H23_22_12_hem-9,506.479,-142.826,-32.7469,189.909,79.8665,203.662,-24.9273,-317.764,15.8107
UID_H23_22_13_hem-3,605.316,-124.623,337.348,-123.225,-174.913,-153.226,-6.37348,-70.1272,27.3854
UID_H23_22_14_hem-7,9.31962,-102.748,28.3978,7.48874,12.1513,13.9954,7.44833,7.89853,-1.76936
UID_H23_22_1_hem-2,85.654,-155.007,13.7371,32.2132,2.06093,-17.1037,-14.9827,5.68154,1.26013
UID_H23_22_2_hem-7,35.8274,178.706,56.1271,144.007,-81.9899,-23.1515,-112.237,-23.1437,71.1394
UID_H23_22_3_hem-7,-91.6364,-71.4431,-31.6908,-8.76418,-18.8866,12.2504,8.91745,6.53267,1.52226
UID_H23_22_4_hem-6,-9.30237,-100.487,13.4019,-2.26675,3.69578,2.92292,6.43511,-3.24463,-1.21983
UID_H23_22_5_hem-8,509.52,-37.0752,149.095,52.1492,140.341,104.433,-12.156,33.649,-60.4946
UID_H23_22_6_hem-24,-260.881,116.595,-26.8885,-37.7028,-3.37204,24.922,18.1773,1.18251,2.33807
UID_H23_22_7_hem-7,547.669,-3.82388,199.579,154.627,-648.662,345.233,139.96,-12.717,193.659
UID_H23_22_8_hem-3,18.3395,-118.277,13.882,13.6614,16.1732,-19.5733,1.71506,-11.8436,4.84488
UID_H23_22_9_hem-2,35.4314,-161.362,8.40955,12.3682,1.74008,1.6713,2.48691,0.860212,-4.88304
UID_H23_23_10_hem-5,40.122,-171.66,-5.26248,6.38552,-9.65163,-9.82392,-12.8161,-2.28806,-5.22413
UID_H23_23_1_hem-6,22.9888,-120.718,25.7369,2.92554,13.4358,7.25994,-0.58406,-10.028,-8.80138
UID_H23_23_2_hem-14,-75.0408,0.540816,2.16894,-1.99433,3.86161,6.02675,-8.57477,10.0128,20.4261
UID_H23_23_3_hem-15,-36.8105,-84.1219,7.32567,1.68422,5.8301,-1.71973,4.05442,1.0523,3.85775
UID_H23_23_4_hem-9,36.5845,-49.8786,-11.31,79.5972,-3.56613,-26.4611,-30.8382,19.368,28.8236
UID_H23_23_5_hem-7,-182.8,29.4047,-30.2753,-15.7248,1.2,15.6421,0.159587,-2.58436,5.20902
UID_H23_23_6_hem-4,22.1891,-144.971,7.36517,11.2026,3.1711,2.2217,8.94497,-0.23772,-4.1042
UID_H23_23_7_hem-6,55.8324,-118.885,37.3459,12.5657,7.58039,9.35566,7.58761,12.5671,-1.91004
UID_H23_23_8_hem-3,779.74,66.3505,-134.426,-69.0026,19.1669,25.2712,6.3889,-26.4666,61.2043
UID_H23_23_9_hem-3,54.7264,-165.551,14.4944,9.67262,0.910643,-5.7492,2.61246,-2.83815,-4.33436
UID_H23_24_1_hem-6,-61.2888,-86.0456,-10.6528,3.15416,0.795834,-5.68957,9.22912,-3.91968,8.14411
UID_H23_24_2_hem-6,2.54223,-105.662,12.5934,13.5666,-0.841369,9.21305,-9.50956,0.864611,3.94825
UID_H23_24_3_hem-2,756.398,179.003,-85.0602,-104.509,7.32454,42.6068,1.6148,15.7801,15.334
UID_H23_24_4_hem-4,62.8611,-132.871,29.4046,9.93077,14.0062,2.91602,0.964958,2.35401,-2.71042
UID_H23_24_5_hem-3,65.5189,-169.376,27.9061,19.0155,8.93911,-2.28799,1.32841,6.42042,-6.50797
UID_H23_24_6_hem-4,21.8073,-62.9905,58.5772,7.19224,22.6051,8.68466,-0.115899,5.76773,3.89053
UID_H23_24_7_hem-9,74.1056,199.816,-106.778,-17.5537,-65.0722,31.5402,-77.4952,-5.20249,-17.0708
UID_H23_24_8_hem-6,39.2295,-174.188,-4.33798,9.11229,-7.60489,-9.08721,6.71026,-1.83696,-0.391742
UID_H23_24_9_hem-10,-70.7723,-79.6131,-14.0291,-10.6522,-6.4269,-1.33044,9.01959,-0.757748,6.55437
UID_H23_25_1_hem-8,738.396,166.204,-103.491,-2.87582,-17.9348,76.6702,-28.2958,23.4983,-46.68
UID_H23_26_1_hem-5,-89.967,173.494,-130.259,99.7616,-17.4455,-67.9043,76.786,17.0403,-128.692
UID_H23_26_2_hem-11,-39.3693,-99.8267,-25.2254,-2.92828,-17.4333,-18.164,3.91383,0.405975,3.65668
UID_H23_26_3_hem-4,32.4228,-151.146,7.7847,4.64707,-0.597478,-9.67707,-0.0935002,-5.61799,-2.17728
UID_H23_27_1_hem-2,25.9255,-146.987,7.46421,3.12446,1.4442,-10.4011,0.685656,-4.77549,-0.257698
UID_H23_27_2_hem-8,-11.1638,-130.578,-7.75743,3.81633,-4.25857,-10.8319,3.75349,-5.39922,-0.22629
UID_H23_27_3_hem-20,-41.408,-90.6125,4.09527,-1.29442,4.50436,4.98926,6.16407,1.7748,1.73731
UID_H23_27_4_hem-3,-1.11,-144.614,-14.422,8.10376,-6.70711,-5.68523,6.85797,-0.858644,-3.13228
UID_H23_27_5_hem-12,-48.4325,-57.3363,20.2322,-4.35601,16.4404,16.0577,5.6224,-3.21065,-5.98207
UID_H23_27_6_hem-5,20.9859,-152.844,-4.68511,12.1573,1.01328,-18.8945,11.2884,-10.171,-4.43675
UID_H23_28_1_hem-11,-41.7165,-51.9638,24.4858,-2.90243,12.4851,19.033,8.52788,14.1753,-0.696701
UID_H23_28_2_hem-3,-39.9178,-101.525,-2.74319,6.65588,-18.9636,9.47747,-10.0221,-4.60034,11.002
UID_H23_29_1_hem-8,-83.8628,84.4553,-16.2444,22.0118,-20.6502,-6.88512,-58.3126,12.2741,14.8107
UID_H23_29_2_hem-13,739.73,93.8472,-67.8521,-95.6312,-78.5938,24.3723,21.384,7.41459,38.5359
UID_H23_2_10_hem-9,-67.4662,-65.0299,-32.3496,4.23816,-6.0778,14.3125,-15.5087,0.660796,-7.29473
UID_H23_2_11_hem-4,10.0167,-121.332,4.42848,-4.10279,-2.11276,-11.4204,2.72216,-8.1325,-2.98945
UID_H23_2_12_hem-6,46.6383,-156.294,-6.42097,2.81151,-12.9205,-14.001,-1.47887,3.38382,-7.45693
UID_H23_2_13_hem-13,-66.6985,-37.8591,24.6029,-8.92318,8.80371,12.7664,16.8079,3.93886,1.60073
UID_H23_2_14_hem-9,-29.5403,-78.6628,-0.473761,-3.9657,-3.23999,-6.94584,2.34854,5.07057,-3.68629
UID_H23_2_15_hem-20,-169.101,0.363235,-48.5944,-24.2388,-19.5669,2.35353,-9.32295,2.01138,13.9433
UID_H23_2_1_hem-3,779.767,134.762,-132.749,22.6208,-100.441,37.4184,-18.4983,-33.3221,-6.09142
UID_H23_2_2_hem-22,-158.83,70.649,-3.93938,-43.1176,8.67722,22.9722,9.67958,0.0855822,1.14156
UID_H23_2_3_hem-11,-76.199,-78.2833,-27.7153,-8.31345,-11.0175,-13.3218,-2.61153,-4.41379,5.27106
UID_H23_2_4_hem-7,37.1721,177.787,117.166,115.426,-51.8378,-25.3719,-85.3222,12.5518,49.1157
UID_H23_2_5_hem-15,-84.3179,-62.3066,-19.4239,-17.8361,-3.78161,6.58925,11.948,2.48238,5.09923
UID_H23_2_6_hem-5,-102.622,-54.7888,-39.949,-30.8239,-21.6219,-3.0242,0.79964,-10.1889,8.4457
UID_H23_2_7_hem-7,-12.4017,-129.617,-10.7639,4.67938,-11.5553,7.41627,1.25858,5.89669,-4.02733
UID_H23_2_8_hem-9,-128.203,153.096,33.0183,-50.2673,-40.0377,8.97911,-28.6616,-11.553,-17.9776
UID_H23_2_9_hem-4,-33.3748,-107.225,-2.37361,-1.22796,-7.53075,-1.88119,6.47558,-6.43328,0.448598
UID_H23_30_1_hem-2,57.1934,-149.393,23.2372,11.8335,8.20209,2.0213,-7.42557,2.18601,-6.81783
UID_H23_30_2_hem-9,-39.391,-52.0644,28.7549,7.57652,19.5889,6.03515,-1.13955,-8.67979,3.13828
UID_H23_31_1_hem-6,672.748,362.291,-31.0151,-85.8384,21.3251,117.368,-22.5538,67.6796,-30.367
UID_H23_31_2_hem-10,-102.051,-32.2658,-18.9264,-16.2572,-2.47804,10.0105,2.56107,-4.63689,-4.46281
UID_H23_31_3_hem-24,-271.097,140.302,-8.38343,-57.1438,25.356,22.3469,-12.3173,3.16193,12.2494
UID_H23_31_4_hem-13,-5.43599,-123.842,-2.81465,1.60934,-2.59185,-1.60118,1.63053,-3.88006,-3.77333
UID_H23_32_1_hem-7,-123.345,85.9181,-7.80749,-53.6548,-6.92952,-40.4901,20.7235,-12.3315,0.923878
UID_H23_32_2_hem-4,-51.175,-45.0593,30.0887,4.07001,23.0109,23.4444,14.2048,2.47291,-3.9345
UID_H23_33_1_hem-3,65.5163,-74.5895,10.5937,37.5932,-1.98209,-8.5567,6.17186,23.3133,-33.43
UID_H23_33_2_hem-6,-21.7287,-82.2103,14.2248,-7.74863,14.279,9.87647,13.2127,-0.528614,1.40333
UID_H23_33_3_hem-3,49.9848,-79.2971,37.7507,37.648,16.3658,-9.70026,3.20098,6.75638,8.522
UID_H23_33_4_hem-6,36.4501,-144.817,7.02321,8.71688,-3.6429,-6.41907,9.38003,2.49266,-9.99144
UID_H23_34_1_hem-2,95.2168,-179.536,33.3094,18.6014,2.51269,3.46621,1.76196,3.30099,-9.11295
UID_H23_34_2_hem-16,-41.3724,-82.6665,3.01802,-6.98469,12.3069,-9.55778,-5.34898,-12.2795,8.17459
UID_H23_34_3_hem-12,17.4636,-137.593,5.08972,1.06242,-1.40976,-8.06009,1.1856,-7.97599,-1.52124
UID_H23_34_4_hem-40,-237.112,112.561,-20.7191,-35.9488,-5.33411,15.949,-7.40177,-3.40274,9.08112
UID_H23_34_5_hem-18,45.7464,-138.435,-12.4307,-0.747326,-2.85913,-19.8752,3.68988,-5.05962,-5.23819
UID_H23_35_1_hem-4,-243.067,118.048,-20.6876,-40.532,-1.30359,16.0561,-7.52419,-1.82409,7.24533
UID_H23_35_2_hem-5,4.34548,-69.0238,29.9526,12.7402,12.5157,4.0599,-5.07372,8.61633,-1.70337
UID_H23_35_3_hem-13,-74.1465,-55.7603,-19.4045,-9.07194,-6.0943,2.0296,5.61319,3.83523,-11.0278
UID_H23_36_1_hem-4,57.9789,-169.448,-2.20246,14.1361,-8.19635,-8.87504,2.58851,3.53881,-14.4034
UID_H23_36_2_hem-2,65.4646,-175.037,13.886,24.2865,4.13351,8.76572,4.39323,5.03505,-2.14946
UID_H23_3_10_hem-7,-21.7395,-1.84076,-10.8237,69.2217,-17.8712,3.59907,-55.68,3.32873,24.7885
UID_H23_3_11_hem-8,-37.4494,-37.3242,42.5264,35.5322,-33.7871,26.5452,18.9067,7.76939,-34.5281
UID_H23_3_12_hem-29,13.1056,259.255,26.5253,55.7244,-46.0747,-48.4155,-95.8782,-59.8034,68.1845
UID_H23_3_13_hem-5,-84.3714,-62.3843,-20.452,-8.58983,-5.98295,8.06071,8.88641,2.36025,-7.00795
UID_H23_3_14_hem-11,-122.806,-3.00907,12.1622,-16.7374,9.81285,17.2367,2.46172,-0.340119,7.38066
UID_H23_3_15_hem-11,-82.7076,55.6953,2.97784,-28.907,63.5475,39.2501,-15.8787,-21.7389,32.0879
UID_H23_3_16_hem-6,-40.1175,-69.2448,13.0074,-1.64327,7.22207,12.2468,-1.24655,-0.896253,-0.332705
UID_H23_3_17_hem-15,-43.6873,-66.4115,15.8658,0.0272158,17.1907,8.37968,8.5376,-12.7605,-3.25723
UID_H23_3_18_hem-19,-38.2273,-25.1804,44.696,3.23214,25.9141,1.80714,-7.58756,-7.73539,12.26
UID_H23_3_19_hem-12,-11.2981,-119.546,-17.557,5.66594,-17.2669,5.34445,1.12927,4.59714,-8.45994
UID_H23_3_1_hem-2,65.2092,17.9699,11.215,57.7165,20.5616,-18.6486,-40.3575,28.1977,-6.64623
UID_H23_3_2_hem-3,671.991,66.3466,24.5496,-102.739,34.0921,20.7308,-6.31145,15.5289,-27.9253
UID_H23_3_3_hem-4,-4.76731,-124.553,-3.67348,8.0942,-0.742249,7.60621,4.80088,3.69636,-4.18067
UID_H23_3_4_hem-3,16.4703,-139.988,8.38479,5.92813,0.276848,-1.22528,-2.3235,-4.67893,-2.89071
UID_H23_3_5_hem-5,763.734,93.7017,-57.0054,-70.7989,-32.9847,24.0242,-16.2359,3.62281,-24.6962
UID_H23_3_6_hem-17,-146.317,88.9817,-24.2723,-24.3617,-24.7681,24.7458,22.5323,24.1568,-36.1023
UID_H23_3_7_hem-2,10.1669,-143.101,-23.9607,15.3458,-17.7093,-4.03187,1.96845,4.87019,0.58419
UID_H23_3_8_hem-3,2.33716,-116.255,-35.5117,21.2715,-22.2649,-21.8552,-2.78927,13.6756,3.05898
UID_H23_3_9_hem,749.764,84.2952,-100.013,-59.5971,41.7845,4.88189,-1.90887,-30.9216,-6.7049
UID_H23_4_10_hem-6,-37.8382,-31.9657,46.4102,31.9173,2.30256,-1.24405,13.1686,1.16262,-5.8019
UID_H23_4_11_hem-6,657.468,52.0065,174.869,-126.658,-170.146,-102.57,48.0889,0.984227,-49.7521
UID_H23_4_12_hem-5,-78.6896,-67.4611,-16.7963,-10.2021,-1.60689,5.54361,6.49948,-7.73978,-3.17403
UID_H23_4_13_hem-12,-120.204,-0.70604,11.1626,-14.9122,8.80105,15.5285,2.26627,1.60038,3.5753
UID_H23_4_14_hem-14,-178.275,125.301,-38.9297,3.00448,-27.7162,-3.36201,-0.934976,31.9311,30.7933
UID_H23_4_15_hem-4,29.7828,-62.817,11.0572,-24.5213,-10.9942,-13.1567,12.2167,10.7847,-8.6671
UID_H23_4_16_hem-6,-79.4049,60.6355,2.84374,-4.96763,37.297,25.8569,-19.2866,-18.5587,25.1963
UID_H23_4_17_hem-4,679.826,192.753,-64.2364,-15.2339,-1.30998,139.336,6.56497,22.5188,-14.5807
UID_H23_4_1_hem,546.318,149.608,12.7546,5.76364,55.1989,-25.187,71.558,140.688,51.4356
UID_H23_4_2_hem-4,15.1409,-128.078,1.99047,3.69202,-5.88187,-1.27267,9.93867,2.84673,-7.24795
UID_H23_4_3_hem-4,-40.0555,-76.3653,-21.6654,-1.6235,-9.24286,17.6399,-4.34217,10.3144,-8.07164
UID_H23_4_4_hem-13,-196.795,69.1621,-27.8673,-38.897,-6.87386,9.28591,18.946,11.0688,2.42928
UID_H23_4_5_hem-3,-2.91044,-124.825,-3.64426,10.3087,-2.95734,7.62586,3.09931,3.57438,-4.40789
UID_H23_4_6_hem-2,14.4268,-140.653,-23.4689,19.8921,-18.0955,-5.16762,-0.980439,6.29954,2.40001
UID_H23_4_7_hem-2,20.027,-97.7702,14.4131,-6.10175,-1.11762,-3.74293,3.1359,-6.96185,-16.5552
UID_H23_4_8_hem-3,4.60049,-119.775,-35.5702,20.7827,-22.6245,-20.68,-2.11972,14.2382,2.56535
UID_H23_4_9_hem-2,755.053,67.4299,-106.967,-47.8772,52.0008,9.62436,-13.209,-21.3373,2.35326
UID_H23_5_10_hem-2,97.7501,-165.876,23.9554,42.5334,10.1311,-8.92027,0.640763,10.3815,5.102
UID_H23_5_11_hem-6,-11.317,-74.713,21.6836,-10.8379,3.51969,18.7569,2.46519,4.9033,-11.5921
UID_H23_5_12_hem-4,39.8388,-127.085,13.7422,3.07582,-2.41987,5.02006,8.58403,15.2962,-17.4485
UID_H23_5_13_hem-13,-23.2255,-111.494,-6.32804,-1.48593,-3.5647,-0.278266,8.07273,2.71823,-2.11701
UID_H23_5_14_hem-9,-56.8219,-98.2132,-16.1233,-1.53372,-1.64359,2.59354,-1.79735,-6.6734,-2.32232
UID_H23_5_15_hem-10,-75.4054,-54.6059,3.17994,-9.21043,2.61744,15.4298,11.7147,3.78396,-0.158725
UID_H23_5_1_hem-11,-123.193,-52.804,-38.9977,-18.6273,-16.2779,2.30521,10.1182,2.68663,3.76117
UID_H23_5_2_hem-5,-89.6028,-38.419,-3.11416,-13.6831,1.48583,7.87652,-5.31955,-3.05877,3.10154
UID_H23_5_3_hem-8,-0.0500289,-108.851,13.5681,7.97965,3.81984,16.5523,4.4409,7.36668,-1.97598
UID_H23_5_4_hem-2,16.8025,-132.216,7.14258,6.53275,2.38957,-8.23299,-0.112826,-1.13337,1.58362
UID_H23_5_5_hem-3,33.3806,-146.42,4.82056,4.08828,-2.08246,-5.62803,4.3824,-1.59577,-4.53397
UID_H23_5_6_hem-4,-13.5248,-113.807,3.90967,0.189992,3.75797,-0.304756,-1.54702,-11.0019,-5.48609
UID_H23_5_7_hem-9,778.7,137.134,-138.105,-79.4319,2.66148,38.57,31.3721,-52.0395,27.3758
UID_H23_5_8_hem-16,-242.97,234.971,6.70349,52.285,-3.08288,15.4536,25.6204,52.5156,58.6884
UID_H23_5_9_hem-7,-51.1902,-71.7515,3.60409,-9.07994,-3.95446,4.42381,17.1484,-2.0863,-2.50413
UID_H23_6_10_hem-3,16.0024,-98.0239,-23.9979,34.0721,-20.1573,-4.65803,-16.5779,17.6827,1.67077
UID_H23_6_11_hem-4,29.3022,-110.017,46.5739,6.6253,18.8614,16.1669,15.8131,0.206678,-3.54584
UID_H23_6_12_hem-11,-33.5097,-99.088,-2.68368,1.97332,-2.14506,5.17039,3.37687,-0.329295,-0.563378
UID_H23_6_13_hem-8,-11.3608,-75.3707,21.9006,-9.19586,4.58707,18.4583,1.89784,3.19101,-8.65686
UID_H23_6_1_hem-2,742.859,84.1297,-106.201,-60.3048,-7.65695,44.4993,30.112,-35.1553,11.9371
UID_H23_6_2_hem-10,751.071,390.953,-202.54,-221.209,-6.7842,-244.981,66.7807,108.023,75.4772
UID_H23_6_3_hem-4,689.06,92.7746,4.79665,-72.7277,36.0018,62.394,-28.6157,31.5347,-42.399
UID_H23_6_4_hem-12,-57.2503,-44.2358,11.9524,-10.9345,2.92653,15.7782,-0.0724293,6.70795,-8.07586
UID_H23_6_5_hem-2,57.4793,-146.64,22.472,13.9013,10.8897,-1.28256,-8.04355,-3.6582,-6.43084
UID_H23_6_6_hem,656.874,88.3183,-28.4187,18.39,6.09364,92.9933,15.2064,20.6566,-3.20767
UID_H23_6_7_hem-9,-83.9771,-41.4535,-3.27507,-12.0706,2.36014,8.2168,-4.15731,-3.49665,2.96214
UID_H23_6_8_hem-2,16.1263,-130.483,7.21568,6.77665,3.55963,-8.65944,-0.908063,-0.728963,2.82232
UID_H23_6_9_hem-4,-12.5536,-113.839,4.53607,2.68785,5.09635,-0.101344,-2.28301,-11.7959,-5.06868
UID_H23_7_10_hem-6,7.33096,-150.972,-7.20703,12.579,-2.01653,-5.85675,2.7865,-1.96013,3.98482
UID_H23_7_1_hem-12,-57.0367,-71.2273,-17.0687,-11.1184,-7.41124,6.99241,8.40261,-3.48264,-4.28871
UID_H23_7_2_hem-2,10.6385,-148.391,-3.48932,5.10577,-0.420416,-5.73755,-3.08271,-3.0788,-2.47502
UID_H23_7_3_hem-5,45.6008,-134.561,1.57566,15.836,-7.46298,-21.7423,2.91683,-2.27927,-17.99
UID_H23_7_4_hem-10,560.333,500.052,86.2975,350.264,-96.4674,295.312,74.1295,-59.9361,148.771
UID_H23_7_5_hem-9,-109.756,3.01653,-14.1018,-12.8137,-20.7184,20.8796,21.1222,14.7483,4.44889
UID_H23_7_6_hem-7,27.8011,-156.696,-0.789917,19.0792,1.24316,-2.05256,5.07419,2.49403,-5.25243
UID_H23_7_7_hem-5,22.5437,-130.444,11.9585,17.1423,12.5424,-20.0036,-4.00463,-6.43896,9.07219
UID_H23_7_8_hem-8,-53.6823,-97.0841,-10.9944,0.120168,-0.909688,0.380081,5.63931,-0.894306,4.94496
UID_H23_7_9_hem-8,12.2472,-83.8632,44.6316,1.35314,14.4837,21.3869,20.1837,8.60503,-4.08913
UID_H23_8_1_hem-5,-70.0755,-90.1318,-24.5993,-9.91978,-10.4726,1.12822,6.88402,-1.96174,-1.07406
UID_H23_8_2_hem-7,-24.9948,-109.3,9.68078,10.1092,-6.19123,-27.3922,37.1337,-10.2814,-10.5877
UID_H23_8_3_hem-5,650.555,101.495,44.4793,-132.156,-41.0451,-50.3688,48.7304,86.9982,-26.0444
UID_H23_8_4_hem-3,46.7375,-142.08,28.4145,12.2084,9.39562,7.34578,9.28321,0.671367,-2.34804
UID_H23_8_5_hem-2,36.7654,-150.742,18.6598,16.0375,4.15535,-7.96252,22.28,-2.73661,0.293007
UID_H23_8_6_hem-3,40.4611,-147.677,-3.24917,12.9211,-12.3427,-15.6989,-0.305363,0.170444,3.22135
UID_H23_8_7_hem-5,-110.82,336.502,224.269,-126.473,80.7318,-21.6122,189.818,-58.7711,-58.4057
UID_H23_8_8_hem-2,56.1276,-143.658,15.8722,-9.97702,-4.1678,-9.16966,-14.1671,-5.2123,-8.96081
UID_H23_8_9_hem-9,-67.0545,222.193,179.572,58.4601,30.6779,-48.8439,-37.8458,-29.5704,19.2017
UID_H23_9_10_hem-9,635.714,71.2453,-136.309,228.883,103.734,44.5358,-118.468,-10.7319,69.5773
UID_H23_9_11_hem-9,-15.9093,-74.8645,3.6457,15.8427,-2.20959,7.12708,16.1424,15.6417,-8.80543
UID_H23_9_12_hem-10,-30.9104,-92.4036,-5.10332,1.47955,-0.160503,7.19342,1.85663,4.34974,-2.05892
UID_H23_9_13_hem-9,-8.30804,44.9963,119.465,25.5165,61.6807,44.0199,9.2617,19.7064,19.6388
UID_H23_9_14_hem-8,551.757,-133.042,357.009,-119.502,-132.454,-101.632,92.3753,52.904,66.4877
UID_H23_9_15_hem-9,-54.6511,-60.0599,-6.61705,-21.73,-2.40381,-12.7403,-12.3063,-9.65492,3.98129
UID_H23_9_16_hem-13,-23.7799,-98.8904,-13.3054,-1.74538,-11.8483,-1.85872,-4.38454,1.68654,-13.8984
UID_H23_9_17_hem-10,172.826,100.024,277.738,-79.1208,60.4792,1.75526,-0.512219,30.142,52.0476
UID_H23_9_18_hem-3,35.1173,-144.087,1.96372,18.8162,0.721707,-20.3642,1.12826,1.1744,0.464277
UID_H23_9_19_hem-9,489.353,-171.133,-150.886,194.793,350.352,10.3875,-34.5234,199.579,35.641
UID_H23_9_1_hem-8,-34.0468,-103.219,-8.60887,0.24537,-0.551625,-5.98252,-2.6782,-7.34837,1.76797
UID_H23_9_2_hem-2,70.3951,-124.742,35.9596,19.5851,14.3918,8.96677,-18.1754,-1.38834,-10.6322
UID_H23_9_3_hem-4,-7.48803,-114.797,10.2399,13.6081,13.0338,1.17649,2.18251,3.01315,5.57176
UID_H23_9_4_hem-5,5.98731,-123.738,4.39124,0.403952,-9.91427,-0.368638,9.64454,-6.00056,-12.8341
UID_H23_9_5_hem-3,48.5182,-150.437,16.2782,4.64371,4.66502,-1.0093,5.79521,-2.57028,-5.13052
UID_H23_9_6_hem-3,3.31375,-133.585,0.630819,10.4399,3.19745,-6.98407,-0.0388582,-7.09347,0.762357
UID_H23_9_7_hem-3,30.8442,-124.279,29.3023,0.939021,-0.83162,2.6749,-1.07411,-5.22681,-6.80941
UID_H23_9_8_hem-9,21.6064,-107.191,7.9064,-4.96279,-6.67226,10.7413,-5.89715,10.6458,-13.7051
UID_H23_9_9_hem-2,68.2628,-129.08,4.17055,43.0626,47.6941,-52.0582,28.6379,-37.32,-29.1411
UID_H2_10_1_hem-5,403.666,106.813,-38.9418,345.885,-130.5,-38.3139,18.1151,-136.666,113.137
UID_H2_10_2_hem-9,-36.0642,-100.123,-8.08653,-3.29541,-4.00639,1.76865,-5.94089,-4.56249,-4.75956
UID_H2_10_3_hem-12,662.078,34.5717,125.463,-184.298,-128.733,-118.259,38.4949,-82.7733,8.54132
UID_H2_10_4_hem-10,-43.9213,-92.8666,-4.02069,-0.488568,-1.69226,7.89665,2.47451,-6.95224,-4.65654
UID_H2_11_1_hem-4,17.5445,-137.535,-5.07187,5.24585,4.84652,-13.1637,20.6658,-10.1746,-4.85022
UID_H2_11_2_hem-14,-147.837,14.8787,-25.0096,-32.7759,-7.69832,9.52338,1.09015,-2.84337,-4.01539
UID_H2_12_1_hem-20,-271.689,113.597,-36.0321,-40.2005,1.51304,10.6271,4.67511,-1.81548,19.0617
UID_H2_13_1_hem-23,-195.529,70.4547,-17.7938,-29.7064,5.65054,15.6122,-16.7796,-7.90292,12.5616
UID_H2_13_2_hem-6,5.2298,-149.225,-2.97559,12.9496,-6.42219,1.61644,0.203513,-1.17759,-2.44829
UID_H2_14_1_hem-14,-84.7872,-14.569,-42.8752,4.58443,-28.1032,-25.3391,-4.44849,14.6523,11.5161
UID_H2_15_1_hem-15,-204.948,98.6415,-43.3314,-32.7173,-6.72461,-13.0998,6.78173,-0.613292,1.38432
UID_H2_16_1_hem-23,-205.652,96.3575,-38.8818,3.31663,-13.7767,25.9944,-11.3242,3.98812,32.1646
UID_H2_17_1_hem-5,-262.888,257.282,-6.18032,34.7346,-0.908382,-18.6405,-37.0665,7.99233,33.3549
UID_H2_18_1_hem-16,-119.936,80.2367,12.7097,-34.0486,73.1421,24.4349,19.0507,-23.6794,14.4588
UID_H2_19_1_hem-17,-207.628,295.913,-60.991,37.1977,-52.2075,-21.8976,-68.4795,20.4555,-65.4998
UID_H2_1_1_hem-18,-200.814,52.6863,-24.8288,-22.826,2.3966,11.3177,19.0911,2.23338,-0.0939916
UID_H2_1_2_hem-20,-299.342,129.214,-54.2958,-52.4753,-14.6184,11.0484,-12.7382,-14.9073,7.92396
UID_H2_1_3_hem-16,-137.684,-22.4198,-20.6733,-19.3756,-4.83077,5.79669,7.0872,-4.82343,5.91798
UID_H2_20_1_hem-18,-244.212,96.0251,-47.284,-48.4465,-0.869714,21.0531,-10.8389,-3.13682,4.01253
UID_H2_21_1_hem-14,160.076,-14.036,-143.755,139.56,-36.4136,-97.7895,98.5741,-31.5128,-16.7671
UID_H2_21_2_hem-6,40.3661,82.7124,-18.628,25.1573,-19.8893,121.257,-18.4079,2.79458,-36.2062
UID_H2_22_1_hem-27,-201.658,115.604,27.2726,-36.1787,22.8944,34.5756,7.48861,-3.20912,1.24067
UID_H2_23_1_hem-16,-185.268,162.408,88.0124,-30.4912,47.029,57.1001,22.1051,9.16175,6.07452
UID_H2_24_1_hem-28,-193.526,31.7327,-44.285,-54.471,-9.86067,-19.9388,-11.7725,-6.36691,14.6228
UID_H2_25_1_hem-9,-109.149,-58.8236,-30.5256,-18.1543,-6.5596,0.840265,6.35656,-11.7511,-1.87476
UID_H2_26_1_hem-11,-285.021,149.805,-50.773,-30.1679,-6.87723,24.8047,8.99195,21.1168,21.0663
UID_H2_26_2_hem-20,-267.251,147.947,-15.7412,-65.8441,35.6963,-14.2128,16.4332,-34.1,49.5064
UID_H2_27_1_hem-15,-233.663,247.226,0.23486,-41.4374,20.4074,38.2462,-3.92877,28.8935,-13.1426
UID_H2_27_2_hem-9,-93.0907,-14.8006,26.3558,-11.3641,9.30484,8.24073,18.7905,-2.65544,6.6892
UID_H2_27_3_hem-12,-107.683,-16.3148,-24.4363,-18.4829,-16.1245,2.7314,10.4861,4.38864,-0.722752
UID_H2_28_1_hem-3,35.8296,-117.789,-4.34265,21.6397,-4.14893,-15.5012,4.60927,9.0781,-4.36182
UID_H2_28_2_hem-23,-109.475,28.0224,37.3903,-10.4533,20.8009,31.4818,15.2722,2.61059,-3.10011
UID_H2_29_1_hem-5,-71.5584,-45.161,-33.4053,-8.75585,-17.4382,-17.0019,-8.72718,-3.21482,-9.5766
UID_H2_29_2_hem-9,-50.9576,-85.8557,-5.53601,-4.88977,-4.10874,10.4982,9.52535,2.1283,-0.909585
UID_H2_29_3_hem-9,-62.6674,14.4551,-46.9156,20.1652,-40.8229,-0.767086,-5.45615,30.4134,-25.447
UID_H2_2_1_hem-14,-147.242,-3.31024,-23.0677,-18.4573,0.253716,18.3385,2.86362,4.88844,1.28698
