Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_H23_1_2_hem-2,0.186886,-0.77356,0.640192,0.123013,0.341389,-0.0881905,-0.00117284,0.225177,0.345966
UID_H23_1_3_hem-3,0.278391,-1.42549,0.315271,0.338425,0.0809027,-0.0200258,0.121705,0.196302,-0.0689523
UID_H23_20_10_hem-5,2.8615,0.691525,-0.523871,-0.266959,0.581091,2.37767,0.0676996,-0.261512,-0.510248
UID_H23_20_11_hem-12,-0.271295,-0.0309734,-0.661968,0.106191,-0.799228,-0.410242,0.494647,0.873369,-0.425075
UID_H23_20_12_hem-3,0.0956661,-0.737377,0.589148,-0.0111758,0.24105,-0.021665,-0.0828757,-0.0683085,-0.10055
UID_H23_20_13_hem-4,0.0971647,-1.25886,-0.0390109,0.165343,-0.0931858,-0.368595,0.243333,-0.174391,-0.0358448
UID_H23_20_1_hem-17,-1.06029,1.32722,-0.211021,-1.37621,-0.0310802,0.793285,-0.440769,-0.109345,-0.111482
UID_H23_20_2_hem-3,0.159332,-1.21157,-0.0856863,-0.0893668,-0.290275,-0.378705,-0.281146,-0.0628699,-0.0119133
UID_H23_20_3_hem-6,0.0150067,-0.451777,0.367182,0.305061,0.322135,0.0891932,-0.235058,0.284549,0.477628
UID_H23_20_4_hem-5,-0.0552162,-0.941378,-0.161343,0.063837,-0.119278,-0.0529076,-0.113648,0.0776249,0.0905913
UID_H23_20_5_hem-8,2.61847,2.04563,2.89279,-3.91538,-2.36696,-2.01839,3.51264,0.882835,0.413215
UID_H23_20_6_hem-2,2.94423,0.590417,-0.602445,-0.37661,1.02671,0.845357,-0.35273,-0.769147,-2.06292
UID_H23_20_7_hem-2,0.35533,-1.34009,0.158156,0.663201,-0.0800526,0.194402,0.102666,0.520982,-0.0339097
UID_H23_20_8_hem-11,-0.724045,0.112264,-0.543026,-0.584127,-0.0978634,-0.365789,0.557848,-0.425554,0.245655
UID_H23_20_9_hem-3,2.91628,0.696112,-0.580233,0.123724,0.126293,2.32405,-0.232273,-0.0624815,-1.52994
UID_H23_21_1_hem-6,-0.249081,-0.676442,-0.0790392,-0.0813179,0.0119174,-0.0730135,0.29166,-0.061681,0.256827
UID_H23_21_2_hem-9,-0.196393,-0.737583,-0.0341233,-0.00594901,0.00330246,0.149975,0.208152,-0.0875114,-0.00790836
UID_H23_21_3_hem-6,-0.291299,-0.0202436,-0.719187,0.124648,-0.798167,-0.492362,0.431223,0.897483,-0.299943
UID_H23_21_4_hem-9,-0.394247,-0.551892,-0.534616,-0.139779,-0.397871,0.303427,0.275919,0.163635,0.0900782
UID_H23_21_5_hem-3,2.63436,0.838601,-1.60103,4.7435,-0.982575,-0.844225,-2.06406,-2.48194,0.711637
UID_H23_21_6_hem-7,0.0298299,-0.62043,-0.190414,0.210653,-0.439789,0.0283913,0.153634,0.7389,-0.735765
UID_H23_21_7_hem-4,3.0861,0.598755,-1.17339,-0.228706,-0.228305,1.41715,-0.0781751,-0.0575766,-0.486596
UID_H23_22_10_hem-5,0.023073,-0.968768,0.164144,-0.00571097,0.0842773,-0.131689,0.146518,-0.169441,0.105449
UID_H23_22_11_hem-14,-0.0482196,-0.437416,-0.245178,0.478557,-0.258143,-0.0129922,-0.693973,0.245997,0.259718
UID_H23_22_12_hem-9,2.16084,-1.13639,-0.533354,3.51182,1.78627,5.09356,-0.714682,-10.0708,0.527608
UID_H23_22_13_hem-3,2.58252,-0.991554,5.49444,-2.27869,-3.91205,-3.83216,-0.182732,-2.22251,0.913863
UID_H23_22_14_hem-7,0.0397613,-0.817506,0.46252,0.138483,0.271772,0.350025,0.213549,0.250325,-0.0590442
UID_H23_22_1_hem-2,0.365435,-1.2333,0.223739,0.595691,0.0460941,-0.427761,-0.429565,0.180063,0.042051
UID_H23_22_2_hem-7,0.152854,1.42186,0.914151,2.66301,-1.83376,-0.579016,-3.21791,-0.733485,2.37395
UID_H23_22_3_hem-7,-0.390958,-0.568432,-0.516153,-0.162068,-0.422413,0.306382,0.25567,0.207037,0.0507984
UID_H23_22_4_hem-6,-0.0396877,-0.799517,0.218278,-0.041917,0.0826589,0.073102,0.184499,-0.102831,-0.0407063
UID_H23_22_5_hem-8,2.17382,-0.294986,2.42833,0.964349,3.13883,2.61185,-0.34852,1.06642,-2.01873
UID_H23_22_6_hem-24,-1.11303,0.927677,-0.437937,-0.697205,-0.0754181,0.623297,0.521157,0.0374768,0.0780223
UID_H23_22_7_hem-7,2.33658,-0.0304244,3.25057,2.85939,-14.5078,8.63424,4.01275,-0.403035,6.46247
UID_H23_22_8_hem-3,0.0782439,-0.941064,0.226097,0.252629,0.361726,-0.489527,0.0491721,-0.375353,0.161676
UID_H23_22_9_hem-2,0.151165,-1.28387,0.136968,0.228715,0.0389182,0.041799,0.0713016,0.0272624,-0.162949
UID_H23_23_10_hem-5,0.171177,-1.3658,-0.0857108,0.118082,-0.215866,-0.245695,-0.367447,-0.0725145,-0.174331
UID_H23_23_1_hem-6,0.0980797,-0.960483,0.41918,0.0540994,0.300502,0.181571,-0.0167454,-0.317815,-0.293706
UID_H23_23_2_hem-14,-0.320155,0.00430296,0.0353258,-0.0368795,0.0863676,0.150728,-0.245845,0.317333,0.681626
UID_H23_23_3_hem-15,-0.157048,-0.66931,0.119314,0.0311447,0.130394,-0.0430104,0.116243,0.0333502,0.128735
UID_H23_23_4_hem-9,0.156084,-0.396856,-0.184208,1.47192,-0.0797591,-0.661789,-0.884154,0.613823,0.961857
UID_H23_23_5_hem-7,-0.7799,0.233957,-0.493098,-0.290785,0.0268389,0.391206,0.00457548,-0.0819052,0.173827
UID_H23_23_6_hem-4,0.0946675,-1.15345,0.119958,0.20716,0.0709239,0.0555646,0.256459,-0.00753397,-0.136959
UID_H23_23_7_hem-6,0.238204,-0.945899,0.608258,0.232367,0.169541,0.233984,0.217542,0.398283,-0.0637389
UID_H23_23_8_hem-3,3.32669,0.527913,-2.18941,-1.27601,0.428681,0.63203,0.183174,-0.838797,2.04241
UID_H23_23_9_hem-3,0.233485,-1.31719,0.236072,0.178867,0.0203672,-0.143787,0.0749012,-0.0899483,-0.144639
UID_H23_24_1_hem-6,-0.261483,-0.684616,-0.173504,0.0583271,0.0177994,-0.142296,0.264606,-0.124225,0.271772
UID_H23_24_2_hem-6,0.0108462,-0.840692,0.205111,0.250875,-0.0188178,0.230418,-0.272646,0.0274018,0.131755
UID_H23_24_3_hem-2,3.2271,1.42423,-1.38539,-1.9326,0.163819,1.06559,0.0462974,0.500113,0.511702
UID_H23_24_4_hem-4,0.268191,-1.05718,0.478916,0.183641,0.313258,0.0729293,0.0276661,0.0746046,-0.090448
UID_H23_24_5_hem-3,0.27953,-1.34763,0.45451,0.351637,0.19993,-0.0572225,0.0380866,0.20348,-0.217174
UID_H23_24_6_hem-4,0.093039,-0.501179,0.954055,0.133,0.505579,0.217203,-0.00332291,0.182794,0.129829
UID_H23_24_7_hem-9,0.316165,1.58982,-1.73911,-0.324606,-1.45539,0.788817,-2.22184,-0.16488,-0.569661
UID_H23_24_8_hem-6,0.167369,-1.38592,-0.0706534,0.168506,-0.170089,-0.22727,0.192388,-0.058218,-0.0130726
UID_H23_24_9_hem-10,-0.301944,-0.633436,-0.228494,-0.196982,-0.143742,-0.0332742,0.258598,-0.024015,0.218722
UID_H23_25_1_hem-8,3.1503,1.32239,-1.68557,-0.0531801,-0.401125,1.91752,-0.811262,0.744721,-1.55773
UID_H23_26_1_hem-5,-0.383836,1.38039,-2.12155,1.8448,-0.390181,-1.69828,2.20151,0.540051,-4.29451
UID_H23_26_2_hem-11,-0.167965,-0.794264,-0.410849,-0.0541502,-0.389907,-0.454281,0.112212,0.0128664,0.122025
UID_H23_26_3_hem-4,0.138329,-1.20258,0.126791,0.0859343,-0.013363,-0.242023,-0.00268072,-0.178049,-0.0726568
UID_H23_27_1_hem-2,0.110609,-1.16949,0.121571,0.057778,0.0323006,-0.260131,0.0196582,-0.151348,-0.0085995
UID_H23_27_2_hem-8,-0.0476294,-1.03893,-0.126346,0.0705721,-0.095246,-0.270904,0.107615,-0.171115,-0.00755139
UID_H23_27_3_hem-20,-0.176663,-0.720952,0.0667002,-0.0239367,0.100743,0.124781,0.176728,0.056248,0.0579747
UID_H23_27_4_hem-3,-0.0047357,-1.15061,-0.234893,0.149856,-0.150009,-0.142187,0.196623,-0.0272127,-0.104526
UID_H23_27_5_hem-12,-0.206633,-0.456192,0.329526,-0.0805519,0.367702,0.401601,0.161198,-0.101754,-0.199624
UID_H23_27_6_hem-5,0.0895342,-1.21609,-0.0763071,0.224814,0.0226628,-0.472551,0.323646,-0.322344,-0.148056
UID_H23_28_1_hem-11,-0.177979,-0.413447,0.398804,-0.0536721,0.279239,0.476013,0.2445,0.449251,-0.0232492
UID_H23_28_2_hem-3,-0.170305,-0.807777,-0.0446787,0.123081,-0.424134,0.237031,-0.28734,-0.145797,0.367141
UID_H23_29_1_hem-8,-0.357793,0.671963,-0.264575,0.407046,-0.461856,-0.172196,-1.67186,0.388998,0.494239
UID_H23_29_2_hem-13,3.15599,0.746688,-1.10512,-1.76842,-1.75781,0.60955,0.613095,0.234988,1.28596
UID_H23_2_10_hem-9,-0.287838,-0.517406,-0.526883,0.0783727,-0.135934,0.357954,-0.444644,0.0209424,-0.243428
UID_H23_2_11_hem-4,0.0427352,-0.965373,0.0721273,-0.0758693,-0.0472534,-0.285624,0.0780463,-0.25774,-0.0997592
UID_H23_2_12_hem-6,0.198978,-1.24354,-0.104579,0.0519908,-0.288976,-0.350163,-0.0424002,0.107242,-0.248841
UID_H23_2_13_hem-13,-0.284563,-0.301223,0.40071,-0.165009,0.196901,0.319286,0.481894,0.124833,0.0534169
UID_H23_2_14_hem-9,-0.126031,-0.625875,-0.00771621,-0.0733342,-0.0724647,-0.173715,0.0673343,0.1607,-0.123013
UID_H23_2_15_hem-20,-0.721452,0.00289005,-0.791464,-0.448228,-0.437627,0.0588615,-0.267296,0.0637459,0.465295
UID_H23_2_1_hem-3,3.3268,1.07222,-2.16211,0.418307,-2.24643,0.93583,-0.530361,-1.05606,-0.203273
UID_H23_2_2_hem-22,-0.677632,0.562113,-0.0641612,-0.797337,0.194072,0.574533,0.277521,0.00271232,0.0380943
UID_H23_2_3_hem-11,-0.325096,-0.622856,-0.451403,-0.153734,-0.246415,-0.333176,-0.0748743,-0.139884,0.175898
UID_H23_2_4_hem-7,0.158591,1.41455,1.9083,2.13447,-1.15939,-0.634548,-2.44625,0.397799,1.63901
UID_H23_2_5_hem-15,-0.359734,-0.495738,-0.31636,-0.329828,-0.0845785,0.164797,0.342558,0.0786731,0.170163
UID_H23_2_6_hem-5,-0.437829,-0.435923,-0.650655,-0.57,-0.48359,-0.0756349,0.0229263,-0.322913,0.281837
UID_H23_2_7_hem-7,-0.0529106,-1.03129,-0.175313,0.0865317,-0.258443,0.18548,0.0360844,0.186881,-0.134394
UID_H23_2_8_hem-9,-0.546964,1.2181,0.537773,-0.92955,-0.895472,0.224567,-0.821749,-0.366144,-0.59992
UID_H23_2_9_hem-4,-0.14239,-0.853127,-0.0386593,-0.0227075,-0.168431,-0.0470483,0.18566,-0.203887,0.0149699
UID_H23_30_1_hem-2,0.24401,-1.18863,0.378468,0.218827,0.183446,0.0505526,-0.212896,0.0692803,-0.227514
UID_H23_30_2_hem-9,-0.168058,-0.414246,0.468335,0.140106,0.43812,0.150939,-0.0326716,-0.275085,0.104726
UID_H23_31_1_hem-6,2.87022,2.88254,-0.505148,-1.58734,0.476951,2.93537,-0.646632,2.14494,-1.01336
UID_H23_31_2_hem-10,-0.435392,-0.25672,-0.308257,-0.30063,-0.0554231,0.250362,0.0734276,-0.146955,-0.148926
UID_H23_31_3_hem-24,-1.15661,1.1163,-0.136542,-1.05671,0.567105,0.558893,-0.353146,0.10021,0.408767
UID_H23_31_4_hem-13,-0.0231922,-0.98534,-0.0458426,0.0297602,-0.0579685,-0.0400454,0.0467484,-0.122969,-0.125918
UID_H23_32_1_hem-7,-0.526239,0.683601,-0.127162,-0.992192,-0.154984,-1.01265,0.594159,-0.390819,0.0308302
UID_H23_32_2_hem-4,-0.218333,-0.358511,0.490058,0.0752631,0.514655,0.586342,0.407263,0.0783729,-0.131296
UID_H23_33_1_hem-3,0.279519,-0.593466,0.172542,0.695178,-0.044331,-0.214002,0.176952,0.73886,-1.11557
UID_H23_33_2_hem-6,-0.0927033,-0.6541,0.231682,-0.143289,0.319361,0.24701,0.378819,-0.0167532,0.0468298
UID_H23_33_3_hem-3,0.213255,-0.630922,0.614851,0.696191,0.366033,-0.242603,0.0917745,0.214127,0.284383
UID_H23_33_4_hem-6,0.155511,-1.15222,0.114388,0.161194,-0.0814762,-0.16054,0.268932,0.0789989,-0.333419
UID_H23_34_1_hem-2,0.406234,-1.42846,0.542515,0.343979,0.056198,0.0866895,0.0505167,0.104617,-0.304103
UID_H23_34_2_hem-16,-0.176511,-0.65773,0.049155,-0.129162,0.275252,-0.239039,-0.153359,-0.389168,0.27279
UID_H23_34_3_hem-12,0.0745069,-1.09475,0.082897,0.0196465,-0.0315302,-0.201582,0.0339921,-0.25278,-0.0507646
UID_H23_34_4_hem-40,-1.01162,0.89558,-0.337456,-0.664769,-0.119301,0.398884,-0.212214,-0.107842,0.303041
UID_H23_34_5_hem-18,0.195173,-1.10145,-0.202461,-0.0138196,-0.0639464,-0.497077,0.105792,-0.160353,-0.174801
UID_H23_35_1_hem-4,-1.03702,0.939244,-0.336942,-0.749523,-0.0291557,0.401561,-0.215724,-0.0578101,0.24178
UID_H23_35_2_hem-5,0.0185396,-0.549183,0.487843,0.235594,0.279922,0.101538,-0.145467,0.273074,-0.0568421
UID_H23_35_3_hem-13,-0.316339,-0.443653,-0.316044,-0.16776,-0.136303,0.0507602,0.160934,0.121548,-0.368003
UID_H23_36_1_hem-4,0.247362,-1.3482,-0.0358718,0.261406,-0.183317,-0.221964,0.0742144,0.112154,-0.480649
UID_H23_36_2_hem-2,0.279299,-1.39267,0.226164,0.449108,0.0924489,0.21923,0.125957,0.159574,-0.0717285
UID_H23_3_10_hem-7,-0.0927495,-0.0146459,-0.176287,1.28006,-0.399703,0.0900124,-1.59638,0.105496,0.827201
UID_H23_3_11_hem-8,-0.159774,-0.296967,0.692633,0.657067,-0.755673,0.663894,0.542068,0.246232,-1.15222
UID_H23_3_12_hem-29,0.0559139,2.06274,0.432021,1.03046,-1.03049,-1.21087,-2.7489,-1.89532,2.27535
UID_H23_3_13_hem-5,-0.359963,-0.496356,-0.333104,-0.158844,-0.133813,0.201598,0.25478,0.0748026,-0.233858
UID_H23_3_14_hem-11,-0.523939,-0.0239415,0.198088,-0.309511,0.219471,0.431089,0.0705793,-0.0107793,0.246296
UID_H23_3_15_hem-11,-0.352864,0.443136,0.0485006,-0.534553,1.42128,0.981641,-0.455253,-0.688963,1.07079
UID_H23_3_16_hem-6,-0.171158,-0.550942,0.211854,-0.0303875,0.161527,0.306291,-0.0357395,-0.0284046,-0.0111025
UID_H23_3_17_hem-15,-0.186388,-0.528399,0.258408,0.000503278,0.384482,0.209575,0.244779,-0.404415,-0.108695
UID_H23_3_18_hem-19,-0.163093,-0.200346,0.72797,0.0597691,0.579588,0.0451965,-0.217541,-0.245155,0.409121
UID_H23_3_19_hem-12,-0.0482022,-0.951163,-0.285953,0.104775,-0.386186,0.133664,0.032377,0.145695,-0.282312
UID_H23_3_1_hem-2,0.278209,0.142976,0.18266,1.0673,0.459875,-0.466401,-1.15708,0.89366,-0.221787
UID_H23_3_2_hem-3,2.86699,0.527882,0.399843,-1.89986,0.762495,0.518476,-0.180954,0.492152,-0.931879
UID_H23_3_3_hem-4,-0.0203393,-0.990997,-0.0598306,0.149679,-0.0166009,0.190231,0.137645,0.117147,-0.139511
UID_H23_3_4_hem-3,0.0702688,-1.1138,0.136564,0.109624,0.00619189,-0.0306442,-0.0666166,-0.148288,-0.0964643
UID_H23_3_5_hem-5,3.2584,0.745531,-0.928456,-1.30922,-0.737726,0.600842,-0.465495,0.114816,-0.824124
UID_H23_3_6_hem-17,-0.624247,0.707977,-0.395327,-0.450499,-0.553957,0.618889,0.646017,0.765591,-1.20475
UID_H23_3_7_hem-2,0.0433762,-1.13858,-0.390251,0.283778,-0.39608,-0.100837,0.0564368,0.154349,0.0194947
UID_H23_3_8_hem-3,0.00997126,-0.924977,-0.578384,0.393355,-0.497971,-0.546598,-0.0799703,0.433416,0.102079
UID_H23_3_9_hem,3.1988,0.670689,-1.62892,-1.10208,0.93454,0.122096,-0.0547286,-0.979985,-0.223745
UID_H23_4_10_hem-6,-0.161433,-0.254333,0.755889,0.590219,0.0514985,-0.0311137,0.377552,0.0368466,-0.193612
UID_H23_4_11_hem-6,2.80503,0.413786,2.84812,-2.34217,-3.80544,-2.56527,1.37874,0.0311927,-1.66025
UID_H23_4_12_hem-5,-0.335722,-0.53675,-0.273563,-0.188658,-0.0359393,0.138645,0.186345,-0.245294,-0.105919
UID_H23_4_13_hem-12,-0.512841,-0.00561755,0.181807,-0.275758,0.196842,0.388366,0.0649756,0.0507201,0.119309
UID_H23_4_14_hem-14,-0.760592,0.996946,-0.634054,0.0555593,-0.619893,-0.0840835,-0.0268064,1.01198,1.02759
UID_H23_4_15_hem-4,0.127066,-0.499799,0.18009,-0.45345,-0.245892,-0.329047,0.350261,0.341797,-0.289225
UID_H23_4_16_hem-6,-0.338774,0.482442,0.0463165,-0.091862,0.834173,0.646678,-0.55296,-0.588173,0.840811
UID_H23_4_17_hem-4,2.90042,1.53362,-1.04623,-0.281707,-0.0292985,3.48479,0.188222,0.713678,-0.486565
UID_H23_4_1_hem,2.33081,1.19035,0.207736,0.106582,1.23456,-0.629925,2.05162,4.45877,1.71643
UID_H23_4_2_hem-4,0.0645972,-1.01904,0.032419,0.0682734,-0.131552,-0.0318294,0.284949,0.0902202,-0.241867
UID_H23_4_3_hem-4,-0.170893,-0.607595,-0.352868,-0.030022,-0.206723,0.441173,-0.124493,0.32689,-0.269354
UID_H23_4_4_hem-13,-0.839607,0.550283,-0.453878,-0.719288,-0.153739,0.23224,0.543196,0.350798,0.0810661
UID_H23_4_5_hem-3,-0.0124171,-0.993162,-0.0593546,0.19063,-0.0661429,0.190722,0.0888594,0.113281,-0.147093
UID_H23_4_6_hem-2,0.0615508,-1.11909,-0.382242,0.367847,-0.40472,-0.129242,-0.0281099,0.199649,0.0800894
UID_H23_4_7_hem-2,0.0854432,-0.777902,0.234749,-0.112834,-0.0249963,-0.0936103,0.0899084,-0.220639,-0.552455
UID_H23_4_8_hem-3,0.0196275,-0.952983,-0.579337,0.384316,-0.506014,-0.517204,-0.0607739,0.451245,0.0856067
UID_H23_4_9_hem-2,3.22136,0.536502,-1.74218,-0.885351,1.16303,0.240704,-0.378711,-0.676236,0.0785293
UID_H23_5_10_hem-2,0.417042,-1.31978,0.390165,0.786534,0.22659,-0.223095,0.0183711,0.329016,0.170256
UID_H23_5_11_hem-6,-0.048283,-0.594449,0.353164,-0.200416,0.0787204,0.469108,0.0706787,0.155398,-0.386834
UID_H23_5_12_hem-4,0.169969,-1.01114,0.223822,0.0568786,-0.0541222,0.125551,0.24611,0.484776,-0.582263
UID_H23_5_13_hem-13,-0.0990894,-0.887091,-0.103066,-0.0274781,-0.0797272,-0.00695941,0.231451,0.0861477,-0.0706454
UID_H23_5_14_hem-9,-0.242425,-0.781427,-0.262602,-0.0283618,-0.03676,0.0648642,-0.0515313,-0.211497,-0.0774968
UID_H23_5_15_hem-10,-0.32171,-0.434468,0.0517922,-0.170321,0.0585409,0.385898,0.335868,0.119924,-0.00529672
UID_H23_5_1_hem-11,-0.525591,-0.420131,-0.635162,-0.344459,-0.364067,0.0576531,0.290096,0.0851463,0.125512
UID_H23_5_2_hem-5,-0.382282,-0.305678,-0.0507207,-0.25303,0.0332315,0.196991,-0.152515,-0.0969405,0.1035
UID_H23_5_3_hem-8,-0.000213444,-0.866062,0.220985,0.147561,0.0854334,0.413972,0.127324,0.233469,-0.0659394
UID_H23_5_4_hem-2,0.0716861,-1.05197,0.116332,0.120804,0.0534444,-0.205906,-0.00323481,-0.0359194,0.0528462
UID_H23_5_5_hem-3,0.142415,-1.16498,0.0785132,0.075601,-0.0465758,-0.140756,0.125646,-0.0505742,-0.151301
UID_H23_5_6_hem-4,-0.0577022,-0.905498,0.0636773,0.00351335,0.0840497,-0.00762193,-0.0443543,-0.348679,-0.183073
UID_H23_5_7_hem-9,3.32225,1.0911,-2.24934,-1.46887,0.059526,0.964632,0.899461,-1.64927,0.913542
UID_H23_5_8_hem-16,-1.03661,1.86953,0.109181,0.966861,-0.0689509,0.386494,0.734556,1.66436,1.95846
UID_H23_5_9_hem-7,-0.218398,-0.570886,0.0587003,-0.167907,-0.0884444,0.110639,0.491657,-0.0661202,-0.083564
UID_H23_6_10_hem-3,0.0682728,-0.77992,-0.390858,0.630065,-0.450832,-0.116497,-0.475301,0.560411,0.0557543
UID_H23_6_11_hem-4,0.125015,-0.875344,0.758556,0.122516,0.421849,0.404334,0.453374,0.00655018,-0.118326
UID_H23_6_12_hem-11,-0.142966,-0.788386,-0.0437094,0.0364909,-0.0479758,0.129311,0.0968173,-0.0104362,-0.0188002
UID_H23_6_13_hem-8,-0.0484696,-0.599681,0.356698,-0.170051,0.102593,0.461641,0.0544124,0.101131,-0.288883
UID_H23_6_1_hem-2,3.16934,0.669372,-1.72972,-1.11516,-0.171253,1.11292,0.863332,-1.11416,0.398345
UID_H23_6_2_hem-10,3.20437,3.11059,-3.29879,-4.09063,-0.151734,-6.12695,1.91465,3.42354,2.51871
UID_H23_6_3_hem-4,2.93981,0.738154,0.0781237,-1.34489,0.805206,1.56047,-0.820433,0.999416,-1.41487
UID_H23_6_4_hem-12,-0.244253,-0.351959,0.194671,-0.202202,0.065454,0.394612,-0.0020766,0.212593,-0.269495
UID_H23_6_5_hem-2,0.24523,-1.16673,0.366004,0.257065,0.243555,-0.0320768,-0.230614,-0.115938,-0.2146
UID_H23_6_6_hem,2.80249,0.702698,-0.46286,0.34007,0.136289,2.32575,0.435979,0.654661,-0.107041
UID_H23_6_7_hem-9,-0.358281,-0.329822,-0.0533416,-0.223211,0.0527862,0.205502,-0.119193,-0.110818,0.0988479
UID_H23_6_8_hem-2,0.0688013,-1.03818,0.117523,0.125315,0.0796137,-0.216572,-0.0260348,-0.0231027,0.0941822
UID_H23_6_9_hem-4,-0.0535586,-0.905753,0.0738796,0.0497041,0.113984,-0.00253459,-0.0654557,-0.373844,-0.169144
UID_H23_7_10_hem-6,0.0312768,-1.2012,-0.117382,0.232612,-0.0451012,-0.146477,0.0798909,-0.0621216,0.132975
UID_H23_7_1_hem-12,-0.243342,-0.566715,-0.278001,-0.205603,-0.165758,0.17488,0.240909,-0.110374,-0.143116
UID_H23_7_2_hem-2,0.0453883,-1.18066,-0.056831,0.0944165,-0.0094029,-0.143496,-0.0883834,-0.0975752,-0.0825925
UID_H23_7_3_hem-5,0.194552,-1.07062,0.0256629,0.292841,-0.166915,-0.543773,0.0836276,-0.0722359,-0.600334
UID_H23_7_4_hem-10,2.39061,3.97863,1.40554,6.47712,-2.15756,7.38573,2.12535,-1.89953,4.96455
UID_H23_7_5_hem-9,-0.468264,0.0240008,-0.229678,-0.236952,-0.463382,0.522196,0.605588,0.467414,0.148461
UID_H23_7_6_hem-7,0.118611,-1.24674,-0.0128655,0.352815,0.0278042,-0.0513344,0.145481,0.0790424,-0.175276
UID_H23_7_7_hem-5,0.0961807,-1.03787,0.194769,0.316998,0.280519,-0.500288,-0.114816,-0.204067,0.302743
UID_H23_7_8_hem-8,-0.229031,-0.772443,-0.179067,0.00222216,-0.0203458,0.00950579,0.161683,-0.0283429,0.165015
UID_H23_7_9_hem-8,0.0522516,-0.667252,0.726921,0.0250224,0.323937,0.534885,0.578682,0.272716,-0.136456
UID_H23_8_1_hem-5,-0.298971,-0.717127,-0.400653,-0.183438,-0.234227,0.0282168,0.19737,-0.0621725,-0.0358419
UID_H23_8_2_hem-7,-0.106638,-0.869638,0.157672,0.186941,-0.138471,-0.685078,1.06465,-0.325844,-0.353315
UID_H23_8_3_hem-5,2.77553,0.807537,0.724441,-2.44385,-0.918003,-1.25972,1.39713,2.7572,-0.869113
UID_H23_8_4_hem-3,0.199401,-1.13045,0.462791,0.225759,0.21014,0.183717,0.266156,0.0212774,-0.0783552
UID_H23_8_5_hem-2,0.156856,-1.19937,0.303914,0.296567,0.0929373,-0.199142,0.638783,-0.0867304,0.00977776
UID_H23_8_6_hem-3,0.172623,-1.17498,-0.0529197,0.238939,-0.276054,-0.392628,-0.00875498,0.00540182,0.107498
UID_H23_8_7_hem-5,-0.472802,2.67735,3.6527,-2.33875,1.80562,-0.540519,5.44222,-1.86261,-1.94902
UID_H23_8_8_hem-2,0.239463,-1.14301,0.258513,-0.184496,-0.0932159,-0.229332,-0.40618,-0.165191,-0.299026
UID_H23_8_9_hem-9,-0.286082,1.76786,2.92471,1.08105,0.686133,-1.22158,-1.08507,-0.937162,0.640768
UID_H23_9_10_hem-9,2.71222,0.566858,-2.22008,4.23253,2.32008,1.11384,-3.39657,-0.340122,2.32182
UID_H23_9_11_hem-9,-0.0678757,-0.595654,0.0593781,0.292966,-0.0494191,0.178248,0.462815,0.495728,-0.293841
UID_H23_9_12_hem-10,-0.131876,-0.735203,-0.0831185,0.02736,-0.00358976,0.179907,0.0532309,0.137855,-0.0687072
UID_H23_9_13_hem-9,-0.0354455,0.35801,1.94575,0.471855,1.37953,1.10093,0.26554,0.624546,0.655356
UID_H23_9_14_hem-8,2.35402,-1.05854,5.81466,-2.20986,-2.96243,-2.54181,2.64847,1.67667,2.21872
UID_H23_9_15_hem-9,-0.233164,-0.477863,-0.107773,-0.401834,-0.0537629,-0.318633,-0.352829,-0.30599,0.132857
UID_H23_9_16_hem-13,-0.101455,-0.786814,-0.216707,-0.0322757,-0.264996,-0.0464864,-0.125708,0.0534508,-0.463794
UID_H23_9_17_hem-10,0.737344,0.795836,4.52356,-1.46311,1.35266,0.0438989,-0.0146857,0.955278,1.73685
UID_H23_9_18_hem-3,0.149825,-1.14642,0.0319834,0.347952,0.0161415,-0.509307,0.0323481,0.0372197,0.0154931
UID_H23_9_19_hem-9,2.08778,-1.36161,-2.4575,3.60214,7.83587,0.259791,-0.989811,6.32517,1.18936
UID_H23_9_1_hem-8,-0.145257,-0.821255,-0.140214,0.00453742,-0.0123375,-0.149622,-0.0767858,-0.232889,0.058998
UID_H23_9_2_hem-2,0.300334,-0.9925,0.58568,0.362169,0.321883,0.224258,-0.521103,-0.044,-0.354801
UID_H23_9_3_hem-4,-0.031947,-0.913378,0.166779,0.251643,0.291511,0.0294238,0.0625742,0.0954946,0.185932
UID_H23_9_4_hem-5,0.0255443,-0.984513,0.0715208,0.00746993,-0.22174,-0.00921961,0.276516,-0.190173,-0.428279
UID_H23_9_5_hem-3,0.206998,-1.19694,0.265125,0.0858721,0.104336,-0.0252424,0.166153,-0.0814589,-0.171208
UID_H23_9_6_hem-3,0.0141378,-1.06286,0.0102742,0.193056,0.0715133,-0.174671,-0.00111409,-0.22481,0.0254402
UID_H23_9_7_hem-3,0.131594,-0.988818,0.477251,0.0173645,-0.0185998,0.066899,-0.0307954,-0.165651,-0.227233
UID_H23_9_8_hem-9,0.0921818,-0.852857,0.128773,-0.0917726,-0.14923,0.268638,-0.169076,0.337393,-0.457343
UID_H23_9_9_hem-2,0.291237,-1.02701,0.0679264,0.796319,1.06671,-1.30197,0.82107,-1.18277,-0.972452
UID_H2_10_1_hem-5,1.7222,0.849848,-0.634251,6.39615,-2.91872,-0.958228,0.519373,-4.33129,3.77543
