Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H16_30_3_hem-6,7.30955,98.9305,-9.77313,8.23865,-15.7597,-15.6916,9.81591,-6.85591,-10.037
UID_H16_31_1_hem-3,-32.0963,122.931,-4.17001,-14.7198,14.2016,1.01216,-11.5298,0.476044,4.44915
UID_H16_31_2_hem-6,-5.18267,116.901,-5.28766,5.80301,1.31246,-2.36152,-12.9473,-12.4555,-6.40003
UID_H16_31_3_hem-10,39.4962,16.7629,-19.0112,-16.0124,-9.03065,-14.6696,16.5367,7.73199,2.99605
UID_H16_31_4_hem-38,281.753,-170.804,17.0395,67.4979,-16.716,35.8854,27.4649,-17.1543,-14.1586
UID_H16_32_1_hem-3,-27.1524,146.23,-10.4317,2.36702,0.874855,-6.64847,-4.56707,-3.53603,-5.11364
UID_H16_32_2_hem-9,15.9828,94.3781,0.399021,3.50581,-3.89735,-2.86867,-9.86596,-9.11396,-6.31427
UID_H16_3_1_hem,-613.074,-385.485,-138.516,-46.3519,-29.3293,-24.6789,-149.758,222.867,-38.5773
UID_H16_4_1_hem-2,-36.9973,157.259,-13.8319,2.57581,-0.261876,-5.8636,-11.5503,-6.42193,3.48156
UID_H16_4_2_hem-2,203.927,-69.129,-9.04573,52.5819,-36.0633,-5.13525,17.1458,11.5359,-7.69359
UID_H16_4_3_hem-4,103.004,-62.9202,-30.7261,4.13385,-7.38383,3.96983,30.7596,19.4814,8.2179
UID_H16_5_1_hem-2,34.5921,90.2448,-3.15174,14.8956,-2.41527,-7.75017,-4.74541,3.50978,-6.14319
UID_H16_5_2_hem-2,-21.5902,146.981,-12.704,3.05735,-0.377023,-5.43421,-6.96672,-9.56366,6.07719
UID_H16_5_3_hem-7,16.6018,110.883,-7.42808,13.4247,-8.91866,-3.66878,-6.26675,-3.3418,-2.61186
UID_H16_5_4_hem-2,18.1247,93.6139,5.12868,-11.7119,14.6472,-10.3218,-4.96787,5.72553,-2.05873
UID_H16_6_1_hem-11,4.5691,74.7394,-10.3813,-9.07663,16.7751,-2.41286,-3.09477,1.37238,8.92741
UID_H16_7_1_hem-2,0.67829,85.0412,-0.347349,-14.7981,21.2932,7.96661,-5.90597,-7.90391,9.03932
UID_H16_8_1_hem-8,45.0047,76.4907,-3.82518,12.992,-6.197,0.726251,-4.37895,-5.77423,0.507485
UID_H16_8_2_hem-5,26.4777,93.8542,-4.43798,13.6892,-12.9509,-13.5606,-12.5162,-13.2958,-11.667
UID_H16_9_1_hem-4,30.9832,89.276,-1.4143,13.373,-0.790826,-7.43329,-6.13845,0.440993,-6.23283
UID_H16_9_2_hem-3,42.4395,49.1628,-7.41757,4.57277,10.2449,30.2529,10.7314,5.31552,31.0062
UID_H16_9_3_hem-5,18.5172,108.374,-6.91594,13.8331,-8.50195,-3.1946,-6.63969,-3.87571,-2.9004
UID_H17_10_1_hem-2,-9.48802,76.5363,1.69231,-24.9458,17.4509,9.16179,13.1515,-6.91273,13.7993
UID_H17_11_1_hem,-556.127,98.1437,-13.804,-18.9766,119.017,10.8926,-43.0017,-37.5866,29.1362
UID_H17_11_2_hem-12,228.338,-128.705,12.5394,47.6775,-14.7461,-1.7703,-9.25962,-14.7563,-3.58424
UID_H17_11_3_hem-13,238.368,-132.587,6.9035,65.8245,-39.1106,2.07551,18.1567,3.15347,3.70922
UID_H17_11_4_hem-9,137.605,-35.2752,0.00985864,13.1863,-3.34847,4.31006,-1.55785,-2.39998,-3.67682
UID_H17_12_1_hem-3,-1.01205,91.7295,-4.1415,-13.448,15.3313,-5.31833,-7.39114,-9.73786,-1.23893
UID_H17_12_2_hem-3,45.0225,58.9972,4.72149,4.81638,3.2747,1.41352,-8.90093,-0.39941,-6.00717
UID_H17_12_3_hem-4,-27.3111,97.1921,3.57843,-23.308,29.3162,5.31605,-11.0632,-4.4799,1.78006
UID_H17_12_4_hem-9,7.55378,86.9456,-2.88614,-6.90674,8.43584,-3.46627,-12.249,1.13945,-1.42295
UID_H17_12_5_hem-4,-32.9616,118.984,-24.304,-27.4214,20.3645,-7.86062,-18.7762,2.63567,1.71012
UID_H17_13_1_hem-9,106.435,8.21733,-4.9431,17.8127,0.0304498,-0.899384,2.77991,1.87515,-9.0113
UID_H17_13_2_hem-10,124.597,9.2128,-5.44055,22.6152,-10.1768,0.0242193,-5.00352,0.928099,-5.10991
UID_H17_14_1_hem-9,-307.441,-201.794,-177.8,-182.887,-203.141,-103.294,-68.5599,70.2371,-14.2699
UID_H17_14_2_hem-13,1.74928,99.3163,1.22512,-1.6852,5.3695,-3.79918,-11.6571,-2.83428,-6.35743
UID_H17_14_3_hem-6,16.3089,68.4609,3.68692,-8.27161,14.3229,2.48943,-7.31789,-2.87805,-1.81078
UID_H17_14_4_hem-9,40.2674,17.2555,8.36555,-8.1998,26.4824,12.0809,-10.9055,-1.13867,17.5035
UID_H17_14_5_hem-7,1.30673,93.7298,-1.08394,0.111554,13.3328,2.39548,-14.667,-1.03898,4.03361
UID_H17_14_6_hem-8,18.1534,69.1482,-12.6326,-12.5589,3.55591,-19.1787,-13.0748,-4.06853,2.40077
UID_H17_14_7_hem-6,45.7267,63.3749,-1.02566,13.1499,-2.88122,2.00591,-6.07108,-3.93722,8.0281
UID_H17_15_1_hem-5,12.3363,95.7006,-7.0766,25.9033,-14.2992,-7.0609,6.71166,-7.82743,-12.6999
UID_H17_15_2_hem-9,18.664,80.7354,-4.45249,-0.386865,7.03617,1.70118,-6.03871,-2.6945,5.54767
UID_H17_15_3_hem-3,-2.06446,108.26,-5.65875,-3.52724,12.1344,3.62054,-5.15364,-10.0221,12.3352
UID_H17_15_4_hem-6,46.7975,-50.417,7.6782,-28.2073,23.3953,-3.51033,11.3398,-2.67403,11.6584
UID_H17_15_5_hem-7,17.8504,103.977,-14.7255,2.70402,-1.26144,-4.23641,-3.87702,-8.68083,0.945895
UID_H17_16_1_hem-5,-663.198,-361.814,171.213,186.078,233.054,94.7634,153.74,-149.01,-83.6588
UID_H17_16_2_hem-13,51.1702,40.0405,7.72151,2.09728,8.09599,6.51717,-2.75701,-7.15033,-3.16171
UID_H17_17_1_hem-4,45.1336,14.5122,6.89832,-1.50238,16.814,3.2549,-20.1626,-1.43256,4.54945
UID_H17_17_2_hem-2,-35.9964,110.976,-6.54311,-19.0776,10.5666,-5.03728,6.57,-0.525313,10.7297
UID_H17_17_3_hem-2,-24.4659,109.79,4.06594,-20.1246,26.8744,4.03149,-13.1395,-9.72117,-3.13487
UID_H17_17_4_hem-9,18.9708,36.183,16.1447,-23.3096,33.4098,13.2192,-11.6473,-6.79143,-3.72461
UID_H17_17_5_hem-8,49.4109,59.9853,1.63582,9.94908,-0.898079,2.7588,-6.84199,1.1692,5.87527
UID_H17_18_1_hem-4,103.786,18.7367,-7.20909,12.5367,-12.0079,0.6359,10.7552,5.16184,0.0998249
UID_H17_18_2_hem-3,85.9743,-5.17331,11.7186,-5.10258,5.81352,8.514,13.2519,-8.58892,-3.88349
UID_H17_18_3_hem-5,90.8905,1.78313,-28.7621,6.68793,-36.9042,8.80011,-29.9215,27.0177,4.22083
UID_H17_18_4_hem-2,-766.84,-108.293,-251.566,-178.069,-185.37,-97.1255,11.4685,-89.2953,41.7594
UID_H17_18_5_hem-3,-23.1899,100.437,-2.35418,-10.1206,19.7787,2.04491,-4.97155,-4.57586,4.37774
UID_H17_18_6_hem-8,114.507,-3.96034,-4.13246,18.9125,-11.4558,1.23133,13.1079,-2.16609,1.64014
UID_H17_19_1_hem-8,187.585,-117.306,0.384636,7.0177,12.906,22.1453,10.1766,2.29795,13.8615
UID_H17_19_2_hem-12,119.308,-0.626975,-3.09345,17.5825,-3.54642,-1.56297,-8.65792,7.34775,-9.81161
UID_H17_19_3_hem-13,129.642,-18.4105,-2.73633,27.8958,-17.0167,0.634593,-5.83391,3.62023,3.29072
UID_H17_19_4_hem-5,-664.529,-73.5852,172.935,79.5537,-102.971,-19.4321,56.5369,-46.3552,-53.0687
UID_H17_19_5_hem-10,88.6567,22.6372,-15.0277,22.435,-34.1543,-0.107175,-1.7317,26.0581,15.025
UID_H17_1_1_hem-10,78.4405,-642.104,89.1349,-266.211,227.616,101.615,-12.1338,21.1988,22.7529
UID_H17_1_2_hem-6,123.056,-17.1435,-4.98193,22.5527,-8.22451,1.67249,-3.25199,11.6536,6.21692
UID_H17_1_3_hem-8,45.8377,-16.0365,25.893,5.32498,8.91202,-4.22419,-18.778,-3.81113,-2.85317
UID_H17_1_4_hem-6,22.1407,7.20707,-20.8351,-30.0702,3.93736,-8.77229,4.81921,12.6887,-0.283465
UID_H17_20_1_hem-3,82.6049,20.0697,-0.967194,18.1109,-14.9716,-9.24608,8.47763,3.73513,-0.0799238
UID_H17_20_2_hem-8,22.7355,78.735,1.46824,1.23485,9.89325,4.9149,-11.5635,-7.45002,-1.1933
UID_H17_20_3_hem-12,109.696,18.2501,-9.76857,31.8982,-20.5543,-5.63562,-0.0975112,-8.74793,-0.449809
UID_H17_20_4_hem-11,6.46474,29.9409,15.5668,-14.6435,22.0019,6.32076,4.54997,-0.365105,14.3891
UID_H17_20_5_hem-4,-3.80579,75.3202,-0.832658,-23.5034,25.6018,8.32809,-0.793809,-6.85366,10.5312
UID_H17_20_6_hem-7,43.2039,29.3678,7.11818,-18.7164,22.1816,12.1188,-2.16726,1.26443,3.98978
UID_H17_20_7_hem-17,79.4985,-23.0376,-15.0852,-28.7822,-3.12462,-50.3614,-18.4796,-29.2102,-10.9563
UID_H17_20_8_hem-12,96.0663,3.23229,-2.92576,10.2308,-9.98061,-2.89595,1.71863,4.81662,1.02497
UID_H17_21_1_hem-10,85.5161,22.347,-5.20297,13.292,-3.35321,2.04288,-10.5209,-12.0843,1.11535
UID_H17_21_2_hem-11,6.58274,30.1702,15.6307,-13.3071,22.7703,6.35895,3.81198,-1.26391,14.5679
UID_H17_21_3_hem-8,36.6808,34.7841,9.32101,-19.8253,23.9554,14.2452,-4.76791,2.0793,5.09104
UID_H17_22_1_hem-16,167.196,-96.9497,14.2413,20.102,-17.8617,-5.36447,11.7323,-6.26141,-13.9521
UID_H17_22_2_hem-8,85.7584,-52.7969,34.016,-18.0346,42.3373,20.4822,-28.185,-2.16992,-5.72892
UID_H17_22_3_hem-4,21.2799,82.655,-11.402,-3.29803,3.96883,-2.73339,4.55295,-4.26218,3.50574
UID_H17_22_4_hem-10,20.9024,62.4778,4.45924,-7.28923,20.6634,8.18401,-18.7948,-6.77111,0.949123
UID_H17_22_5_hem-12,172.989,-69.2086,1.74887,43.0391,-27.3915,5.92036,14.0215,2.56507,6.11639
UID_H17_22_6_hem-15,89.5871,47.8212,-5.93336,25.3837,-18.3025,-1.88537,1.67754,-4.41122,-2.8855
UID_H17_23_1_hem-15,96.2841,19.97,-0.0564308,21.0255,-13.2564,2.72523,-1.55335,3.55462,1.6024
UID_H17_23_2_hem-9,1.59308,44.0239,13.6765,-40.8562,49.3068,15.0736,-13.8779,-0.159592,-2.4477
UID_H17_23_3_hem-5,126.057,-32.5098,0.894763,33.1169,-21.8171,2.65227,19.5416,-2.2195,-3.08207
UID_H17_24_1_hem-16,68.9012,46.1452,-10.8221,5.71948,3.22093,-3.29293,-6.44489,-0.699216,-4.53553
UID_H17_24_2_hem-12,-38.0271,-403.803,202.772,-56.9641,121.29,-25.5191,-51.6242,-179.915,-102.199
UID_H17_25_1_hem-18,-532.6,-115.17,248.6,121.804,195.557,-74.2818,110.329,41.6026,-58.9551
UID_H17_25_2_hem-3,31.0049,69.3311,-0.826481,-1.13066,5.57781,-0.150539,-14.0849,0.0512891,-8.29601
UID_H17_25_3_hem-4,54.0325,25.5986,1.97649,-9.31881,18.5369,7.03716,-0.537796,-0.0765411,3.20616
UID_H17_26_1_hem-2,13.0293,90.2322,-4.98144,-0.223848,8.39278,-2.15289,-9.97817,3.55086,4.56371
UID_H17_26_2_hem-17,136.063,-70.8394,12.7519,6.88206,18.1172,8.72976,-0.524072,18.0644,3.12336
UID_H17_27_1_hem-18,205.219,-182.499,25.4853,-3.57227,24.7277,9.75918,-13.7993,32.0932,-7.87269
UID_H17_27_2_hem-12,98.9189,20.4407,-10.8145,23.0305,-12.5197,2.01084,8.67044,0.669589,7.28965
UID_H17_27_3_hem-9,76.2219,-3.19985,3.69196,10.0466,-20.4484,-36.6565,15.3797,-37.2793,-24.8594
UID_H17_28_1_hem-22,228.347,-136.828,18.8373,46.1191,-3.65366,20.2151,-1.20954,-2.06261,10.0345
UID_H17_29_1_hem-3,-17.8034,98.4465,4.65663,-7.33623,21.6636,-0.273985,-21.4213,-4.72959,2.96198
UID_H17_29_2_hem-9,80.0884,36.6587,-3.26572,17.2617,-9.53852,-3.91046,2.94713,2.54193,-1.68705
UID_H17_29_3_hem-11,117.901,-6.9439,-11.2367,19.5143,-2.66336,7.62681,9.91606,-11.083,15.6069
UID_H17_29_4_hem-9,56.4339,56.4354,-1.52891,16.0496,-2.85709,-0.328747,-7.92883,4.26331,-8.40352
UID_H17_29_5_hem-4,133.589,-58.2822,-13.8586,-6.9594,16.4529,-1.09892,-16.0074,-35.078,5.59351
UID_H17_2_1_hem-2,103.578,28.8217,-2.23506,24.4624,-22.1303,2.13465,-5.00402,1.5161,-4.43754
UID_H17_2_2_hem-2,130.041,-42.8529,-4.96584,-0.363594,1.3657,6.08913,15.5751,4.45021,0.958439
UID_H17_31_1_hem-16,132.546,-51.1592,3.30595,11.3807,-7.4934,10.9271,35.2627,-3.31777,22.2663
UID_H17_31_2_hem-10,114.333,-22.7204,12.557,18.0389,-3.5834,8.40039,5.98316,-6.51477,-5.27014
UID_H17_31_3_hem-10,82.8391,39.093,0.132405,26.5895,-21.6361,-3.90136,8.89619,3.45297,10.1015
UID_H17_31_4_hem-17,93.7078,26.2596,-8.18818,22.325,-13.7262,-1.08631,4.48094,1.40005,6.28607
UID_H17_32_1_hem-23,219.648,-143.078,10.6152,11.2882,4.17526,5.64101,15.2732,17.6916,-9.95869
UID_H17_33_1_hem-19,212.562,-268.067,-0.337197,-23.8053,33.6024,25.8978,-15.9588,53.115,11.0079
UID_H17_34_1_hem-4,-537.625,82.2184,424.971,-108.365,-105.367,85.3808,-86.7941,59.9858,-111.759
UID_H17_35_1_hem-4,65.7108,34.2569,-1.54756,4.2758,3.71443,-4.55754,-0.67545,2.68146,-13.2308
UID_H17_35_2_hem-8,58.3016,-22.9406,-13.888,6.51688,-14.9824,-14.8008,-15.4678,21.4858,21.5582
UID_H17_35_3_hem-5,18.1375,70.0899,1.98583,-7.57993,19.1975,2.70054,-16.2116,3.18753,0.330241
UID_H17_36_1_hem-8,143.351,-47.406,11.9896,11.4317,-0.144163,9.78551,10.8386,-3.30715,-7.91532
UID_H17_36_2_hem-6,100.068,19.3914,-1.45597,20.4193,-13.8615,-3.03191,7.39206,-6.84291,-4.20716
UID_H17_36_3_hem-5,54.2095,34.8325,0.278498,-9.93396,21.2769,1.22314,-3.98269,-3.62296,-10.8451
UID_H17_37_1_hem-7,94.8391,21.8034,-5.75186,17.7263,-6.76024,1.04408,6.57671,-5.68285,-0.432123
UID_H17_37_2_hem-10,122.249,15.0502,-7.10316,30.6666,-21.1783,-4.39998,-0.527601,0.948207,-8.20145
UID_H17_37_3_hem-8,122.976,-7.09291,4.40904,30.0403,-13.0155,7.22678,-0.121285,-6.96367,3.15261
UID_H17_37_4_hem-11,125.712,-61.2084,-1.89671,-3.05911,2.8675,5.19282,-2.21866,7.70796,3.11873
UID_H17_37_5_hem-8,105.357,-5.31477,-18.1955,19.8255,-21.9019,-9.63766,0.0967973,3.16114,-4.94087
UID_H17_37_6_hem-7,107.022,3.24213,6.35753,38.7602,-24.2053,-4.7517,2.162,7.66253,-3.81395
UID_H17_37_7_hem-7,-542.636,-51.0814,-337.875,-345.731,-180.592,17.9946,99.4019,-94.5476,-40.9637
UID_H17_37_8_hem-7,-615.53,-146.715,-15.6158,-5.39325,76.4609,171.548,27.2711,4.65808,83.3704
UID_H17_38_1_hem-7,127.188,-10.9761,-3.09868,29.8643,-16.8539,-3.2387,0.41107,12.4745,2.22708
UID_H17_38_2_hem-6,53.9593,68.6943,-10.4978,17.6371,-14.1333,-3.91833,3.85438,-7.80604,0.829782
UID_H17_3_1_hem-8,90.4509,21.0855,-7.49034,9.50323,-2.2281,5.73406,1.8788,-3.75678,4.18295
UID_H17_3_2_hem-9,58.4866,55.9128,-8.43783,8.06167,-2.43588,-4.54443,-3.87723,1.94072,0.0493486
UID_H17_4_1_hem-22,299.581,-285.397,-0.683823,2.14364,-0.27715,38.2595,16.1703,42.3693,16.2219
UID_H17_4_2_hem-16,143.381,-138.759,25.7493,17.1234,6.05183,16.5462,17.2449,15.3972,37.1399
UID_H17_5_1_hem-15,194.82,-103.848,-28.5114,25.9814,-41.5646,6.08753,8.7772,24.7764,7.75348
UID_H17_6_1_hem-15,191.532,-103.56,-32.5382,24.9846,-44.4122,2.30811,5.63298,25.4361,6.97954
UID_H17_7_1_hem-8,307.813,-169.92,6.94947,78.8174,-50.3976,10.7428,35.148,-10.3719,-17.3791
UID_H17_8_1_hem-7,38.4936,59.4564,-0.197427,7.56154,3.53763,5.95259,-9.92482,-2.57075,8.47831
UID_H17_8_2_hem-13,65.1219,40.6675,-3.64264,9.02313,-1.61592,-1.8243,6.98477,0.453061,1.96125
UID_H17_9_1_hem-5,36.8599,48.6126,0.416411,-7.82866,20.4535,7.78764,-16.7734,-3.14882,2.8147
UID_H17_9_2_hem-8,68.6929,38.8872,-4.70084,9.6428,-5.52607,-1.06381,9.31854,-0.165613,2.15603
UID_H17_9_3_hem-5,10.6882,93.5185,-1.05059,-6.50329,10.2908,-3.36476,-4.4614,-0.116842,-3.91479
UID_H19_10_1_hem-6,77.05,-23.6559,14.8994,-15.0354,22.4285,7.03533,10.1988,-4.98057,0.872306
UID_H19_10_2_hem-2,37.8106,74.5355,-1.2596,14.1226,-4.60017,-0.465117,1.46251,-8.22816,-0.706637
UID_H19_11_1_hem-2,36.1334,84.088,-16.6529,-1.88777,0.372897,-3.25562,-14.0399,-8.77065,4.5816
UID_H19_11_2_hem-2,2.97353,93.1463,3.21983,-11.0205,19.1274,6.77565,-18.3198,1.82928,0.825121
UID_H19_12_1_hem-2,9.10346,85.0662,0.232872,-10.7224,14.8662,0.0841786,3.76701,-2.91446,-4.53495
UID_H19_12_2_hem-12,240.431,-159.867,12.2382,29.2817,-3.74492,19.8629,7.09404,3.42074,3.03141
UID_H19_12_3_hem-8,149.594,-33.9155,-1.40959,34.2053,-27.7908,-5.25298,-6.90604,15.9667,-9.70996
UID_H19_12_4_hem-3,-22.8915,78.6693,-4.09387,-22.8985,2.54383,-13.8158,-6.09187,2.26679,4.85048
UID_H19_12_5_hem-4,61.5554,28.1252,-4.06486,-0.889162,10.7242,-4.13254,-9.2261,5.85035,-15.4448
UID_H19_13_1_hem-4,92.4079,41.8004,-13.0128,19.6116,-13.6772,-0.216373,-9.13544,4.86157,0.992772
UID_H19_14_1_hem-2,95.9147,-93.7922,18.0535,-20.7983,28.508,7.64911,22.7114,17.2576,8.18092
UID_H19_14_2_hem-3,21.6018,66.2614,7.9804,-7.70799,11.9643,8.23829,-2.67474,-5.73492,3.15833
UID_H19_14_3_hem-6,54.8554,79.1944,-18.0078,20.083,-16.673,-8.07833,-4.28057,1.09148,5.46623
UID_H19_15_1_hem-2,-0.525048,59.4747,11.3803,-33.7108,25.186,7.82564,2.80337,-3.1787,1.1219
UID_H19_16_1_hem-3,11.6506,28.0632,13.915,-14.9895,18.15,0.126643,-22.9316,11.5524,2.00339
UID_H19_16_2_hem-4,0.933791,92.2895,-6.68255,-3.6728,4.77755,-4.90481,-3.7077,-0.496385,6.99764
UID_H19_17_1_hem-3,35.0595,54.112,-12.1569,-0.0176381,-7.34891,3.76438,-4.51679,20.808,0.190357
UID_H19_17_2_hem-10,98.2522,-8.21732,0.0815453,26.0315,-18.9033,-1.46308,11.7676,8.85525,15.9156
UID_H19_18_1_hem-3,38.7477,88.614,-6.8348,19.9284,-16.0013,-3.44435,5.99617,-3.99758,5.26957
UID_H19_18_2_hem-3,4.6769,35.5699,10.8594,-19.0103,32.8865,14.2462,-14.2042,7.40666,16.9939
UID_H19_18_3_hem-4,2.29929,107.986,-12.7402,-7.63391,10.1269,-3.47454,-10.6777,-3.75999,1.63852
UID_H19_18_4_hem-8,177.628,-47.3582,-4.72946,35.6709,-21.1565,1.03098,3.45741,3.9789,-4.83938
UID_H19_18_5_hem-2,9.43625,93.7854,-4.64814,-8.95289,14.2791,-1.62366,-11.0657,-3.23342,-9.74682
UID_H19_19_1_hem-2,-36.5502,24.8774,-59.6793,-68.8801,0.619374,-59.9104,14.6095,-14.2114,-10.7322
UID_H19_19_2_hem-2,-29.117,135.704,-7.99531,-12.3273,11.6276,-5.10264,-7.44831,-8.99367,-0.18903
UID_H19_19_3_hem-7,259.81,-114.014,-7.21087,55.6235,-33.0975,5.77962,10.2528,6.3309,-2.63962
UID_H19_1_1_hem-2,35.0174,88.9934,-10.0804,9.64799,-8.46194,1.06906,-11.2885,-5.22918,-1.88068
UID_H19_1_2_hem-2,-31.1837,62.0054,17.552,-22.0834,22.5633,-1.95148,0.814347,-0.941343,14.279
UID_H19_1_3_hem,-715.733,-22.4587,-45.4465,83.5316,-30.6782,12.097,-15.8857,-28.0505,9.44499
UID_H19_1_4_hem-4,31.8385,59.3483,5.63089,-3.40444,13.2396,5.56596,-13.8174,-3.45151,0.258852
UID_H19_1_5_hem-2,-12.1457,118.522,-4.50163,-4.12608,4.65528,3.25418,-12.0936,-6.70401,6.68958
UID_H19_1_6_hem-7,63.0244,32.7128,5.13447,2.14203,9.49021,5.38494,-16.139,4.12435,-3.47696
UID_H19_1_7_hem-4,-15.2791,42.9361,28.5431,-42.6774,50.0411,12.6462,-26.4806,4.30768,-7.07725
UID_H19_1_8_hem-8,71.1223,39.3992,1.87055,18.1162,-7.31559,1.86793,0.167335,-3.81442,-4.28803
UID_H19_1_9_hem-24,114.051,-23.9707,11.5628,20.5262,3.68738,9.2381,-6.07461,4.99937,3.99019
UID_H19_20_1_hem-2,112.681,-23.8663,-3.65391,12.2883,5.69376,9.37732,7.60656,8.586,10.2399
UID_H19_20_2_hem-10,132.978,-35.7827,4.03712,28.4941,-13.8619,-4.4695,-0.69076,6.81484,-11.1227
UID_H19_20_3_hem-2,-69.5289,171.654,-4.46664,-5.02587,9.1834,-4.91667,-11.5115,-6.06949,-0.518936
UID_H19_21_1_hem-34,327.405,-210.316,-1.63635,65.9823,-51.3975,-3.48992,26.9151,14.0322,-12.6486
UID_H19_21_2_hem-5,268.621,-191.768,5.78366,39.4274,-26.7941,-3.33669,3.46433,17.4739,5.50912
UID_H19_22_1_hem-2,-36.5044,77.144,13.3307,-33.9933,28.9988,-4.1702,-2.09962,-5.86585,-5.8698
UID_H19_22_2_hem-6,57.2599,41.116,-14.0601,-1.46366,0.772645,-3.49116,-7.39695,-0.835332,-1.81722
UID_H19_22_3_hem-2,8.60572,105.603,-10.3284,16.0994,-15.8644,-12.0122,-0.913467,-2.35871,-3.21848
UID_H19_23_1_hem-5,46.9562,81.2511,-10.8503,11.263,-6.81555,-4.10988,-11.7569,-2.43237,-3.71721
UID_H19_24_1_hem-7,88.3343,-28.2652,3.02339,2.65885,18.0799,-1.06836,-22.5404,-28.5993,-4.4749
UID_H19_25_1_hem-3,63.459,39.1235,-19.312,1.66562,-3.60284,-10.1445,1.97733,-1.30956,-5.58719
UID_H19_25_2_hem-2,-30.9674,135.906,-6.22007,-8.42074,14.4183,-1.72986,-7.40395,-7.41346,-0.208531
UID_H19_26_1_hem-2,-14.879,130.772,-9.70878,-3.11869,0.457005,-7.63687,0.631967,-10.7777,-7.28294
UID_H19_27_1_hem-2,-631.007,-169.332,-43.8089,16.5958,76.1829,11.4631,-49.8878,41.9547,7.73655
UID_H19_27_2_hem-4,-32.9068,-88.8692,-43.5744,-71.7193,-16.277,-121.779,-76.6546,-31.0565,-38.3806
UID_H19_28_1_hem-12,141.962,-58.1986,-2.51442,14.5771,-13.0052,1.77291,19.8963,-2.28301,8.11953
UID_H19_28_2_hem-3,25.7025,6.21093,-45.1017,-15.6548,-55.6081,-67.6479,16.6771,-14.1171,-8.51129
UID_H19_28_3_hem-13,150.236,-69.0606,-25.1311,26.0708,-41.1227,-9.1141,9.6826,20.1395,11.076
UID_H19_2_1_hem-2,38.833,55.1788,1.09475,-15.2327,19.8686,-2.18071,2.27158,2.41895,-15.544
UID_H19_2_2_hem-5,63.8422,60.9864,-11.3742,10.3797,-7.9699,0.683265,-3.36497,-4.22244,1.30136
UID_H19_2_3_hem-7,240.433,-232.516,24.4693,-9.28411,25.2023,29.8437,28.4558,9.11334,5.2211
UID_H19_30_1_hem-2,-12.219,113.344,-0.877589,-2.09101,12.6491,2.728,-14.064,-5.14958,7.44898
UID_H19_30_2_hem-2,-38.6474,134.795,-0.697014,-17.9562,18.8122,2.29912,-17.2529,-7.04834,-2.27737
UID_H19_30_3_hem-5,-43.6894,120.824,0.866071,-16.5364,15.4196,-4.06958,-15.4457,1.81439,-4.42685
UID_H19_31_1_hem-2,52.9927,10.1389,-8.83199,6.98629,4.76426,-6.54365,14.1119,7.56161,-11.4737
UID_H19_31_2_hem-2,-59.5093,166.115,-13.4259,-6.15207,0.747362,-7.50721,3.07713,-10.0725,12.5618
UID_H19_31_3_hem-2,15.4607,94.7613,-6.90908,5.87259,-0.823304,-3.90475,-2.66046,-3.43341,4.71766
UID_H19_31_4_hem-2,-40.1014,67.2268,0.469471,-41.9553,34.2607,7.46828,21.1479,-9.75108,15.1471
UID_H19_31_5_hem-4,-97.0816,-482.959,-112.387,-111.612,219.576,-232.626,-49.3209,-128.707,-112.593
UID_H19_32_1_hem-5,74.5356,-43.7971,22.5652,-3.55679,6.44044,3.75739,44.9379,-10.1317,33.7815
UID_H19_32_2_hem-2,-549.809,115.959,-63.0897,-30.3314,162.097,21.6417,-48.763,-44.5426,45.0224
UID_H19_33_1_hem-3,-0.660816,81.4438,-10.6563,-18.1863,1.23339,-14.2866,0.313798,-7.97769,-3.8158
UID_H19_33_2_hem-2,-49.5795,153.557,-6.41084,-16.2739,9.66186,-6.7046,1.20468,-6.90024,-7.83322
UID_H19_33_3_hem-7,-6.2835,96.3055,0.156464,3.86528,4.43921,-3.40537,-12.7334,4.82326,1.41192
UID_H19_33_4_hem-3,44.2831,-184.418,154.597,-166.366,120.728,46.6509,-40.832,-5.46834,-7.68768
UID_H19_34_1_hem-2,-33.2212,140.096,-12.1847,-8.85363,10.3983,-5.42862,-19.5524,-1.37147,-1.3715
UID_H19_34_2_hem-3,-22.4023,138.883,-10.6108,1.47135,0.489357,-6.94091,-7.18792,1.39784,1.69511
UID_H19_34_3_hem-2,-48.4884,148.548,-10.2392,-20.9711,20.2953,-1.00884,-5.34831,-7.5767,8.42565
UID_H19_35_1_hem-2,-24.8948,73.4501,3.22723,-42.1137,46.4741,6.16903,4.83628,-0.410932,7.47853
UID_H19_35_2_hem-3,-21.9748,112.117,-21.3788,2.55033,-19.8399,-18.2486,-26.4879,19.7235,1.37776
UID_H19_35_3_hem-2,-36.9897,130.149,0.838377,-16.9731,16.3688,-17.9005,0.647833,-11.959,-39.8024
UID_H19_35_4_hem-22,206.749,-232.718,51.222,-44.0012,76.3689,41.1344,-17.4338,22.1941,-8.3777
UID_H19_35_5_hem-6,176.471,-76.9795,-17.0485,27.7938,-18.9692,6.32567,-22.5312,20.1539,-4.16674
UID_H19_35_6_hem-2,42.0941,19.1626,23.9822,-8.46081,16.6812,17.9395,-8.60426,-6.65898,7.61563
