Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_H16_20_1_hem-5,0.0671951,1.0307,-0.198026,0.122826,-0.195568,-0.283977,-0.130159,-0.157021,-0.286442
UID_H16_20_2_hem-21,0.929544,-1.67884,-0.281398,0.355479,-1.06817,-0.602639,0.659222,0.9246,0.207594
UID_H16_20_3_hem-4,0.247357,0.555144,-0.235629,0.478169,-0.424146,-0.225696,-0.140872,-0.0250768,0.442818
UID_H16_21_1_hem-10,-2.75811,0.228059,-5.0823,-3.97768,-0.161799,-0.0880117,5.52966,3.26602,0.0870783
UID_H16_21_2_hem-3,0.374224,-0.35825,0.30542,0.409405,-0.133123,0.255184,0.646487,0.0751021,1.2015
UID_H16_21_3_hem-2,0.579577,-0.49859,-0.0308163,0.581755,-1.01205,-0.231121,1.25991,-0.137943,0.111521
UID_H16_21_4_hem-14,1.18698,-2.04133,0.535883,0.859659,-0.540942,-0.234924,1.22112,0.0328202,-0.705164
UID_H16_22_1_hem-11,0.415357,-0.182105,0.145959,0.198541,0.184408,0.27848,-0.149619,0.314769,0.0544468
UID_H16_23_1_hem-8,-0.117584,0.992476,0.0517925,-0.102587,0.158418,0.0806271,0.0205587,-0.182425,0.361588
UID_H16_23_2_hem-8,0.0322497,0.925689,-0.091458,0.144908,-0.199932,-0.0742548,0.0554504,-0.0335431,0.5311
UID_H16_24_1_hem-10,-0.0625045,1.02033,-0.0284948,-0.208122,0.326526,-0.0194824,-0.507663,-0.120632,-0.0521062
UID_H16_25_1_hem-10,0.0051657,0.533694,0.178186,-0.502944,0.887286,0.367485,-0.0599693,-0.2929,-0.168623
UID_H16_25_2_hem-20,0.934143,-1.42308,0.201997,0.0525487,0.549795,0.25473,-0.0573346,0.00787503,-0.908571
UID_H16_25_3_hem-11,0.143926,-0.387649,0.181925,-0.98276,1.32815,0.438525,0.269669,0.150512,0.541568
UID_H16_26_1_hem-10,0.109862,0.227569,0.092753,-0.330437,0.432822,0.351431,0.00290817,0.30883,0.620448
UID_H16_26_2_hem-13,0.291032,0.112169,0.0936663,0.0850784,0.124066,-0.0473111,-0.286927,-0.0318455,-0.351597
UID_H16_28_1_hem-8,-0.00211985,1.04087,-0.145091,-0.128638,0.216101,-0.142112,-0.464757,-0.18895,-0.137002
UID_H16_29_1_hem-17,0.179808,0.167222,-0.232522,-0.249759,-0.222642,-0.372849,0.542003,0.36056,0.0155733
UID_H16_29_2_hem-26,0.72692,-0.709317,0.0989642,0.309864,0.26998,0.368515,-0.0741388,0.178261,0.0833859
UID_H16_29_3_hem-6,0.0130151,0.936539,-0.0994998,0.256798,-0.32537,-0.293612,0.122688,-0.137942,-0.173228
UID_H16_2_1_hem-2,0.340026,-0.501628,0.113811,-0.837257,0.684588,0.421807,0.995087,0.247974,0.599577
UID_H16_2_2_hem-2,-0.200441,1.3798,-0.0895198,-0.251725,0.263843,-0.076618,-0.426712,-0.312719,-0.0618842
UID_H16_30_1_hem-10,0.190529,0.180639,-0.267629,-0.244959,-0.107628,-0.297086,0.509986,0.2428,0.157301
UID_H16_30_2_hem-21,0.739963,-0.742879,0.0690625,0.347339,0.295645,0.403174,-0.0967747,0.12211,0.0339539
UID_H16_30_3_hem-6,0.0332307,0.901389,-0.135203,0.157605,-0.339961,-0.429697,0.307237,-0.224706,-0.408506
UID_H16_31_1_hem-3,-0.145916,1.12007,-0.0576885,-0.281589,0.306351,0.027717,-0.360882,0.0156026,0.181081
UID_H16_31_2_hem-6,-0.0235615,1.06513,-0.0731502,0.111011,0.0283118,-0.0646675,-0.405249,-0.408235,-0.260482
UID_H16_31_3_hem-10,0.179558,0.152732,-0.263004,-0.306317,-0.194805,-0.401711,0.517596,0.25342,0.12194
UID_H16_31_4_hem-38,1.28091,-1.55625,0.235727,1.29123,-0.360589,0.982682,0.859649,-0.562242,-0.576256
UID_H16_32_1_hem-3,-0.123441,1.33235,-0.144314,0.0452811,0.0188719,-0.182061,-0.142949,-0.115895,-0.208126
UID_H16_32_2_hem-9,0.0726613,0.85991,0.00552012,0.067066,-0.0840718,-0.0785552,-0.308803,-0.298714,-0.256991
UID_H16_3_1_hem,-2.78716,-3.51228,-1.91625,-0.886711,-0.632678,-0.675802,-4.68739,7.30457,-1.5701
UID_H16_4_1_hem-2,-0.168197,1.43283,-0.191352,0.0492752,-0.00564906,-0.160568,-0.361523,-0.210482,0.1417
UID_H16_4_2_hem-2,0.927095,-0.629857,-0.12514,1.00589,-0.777939,-0.140623,0.536663,0.378095,-0.31313
UID_H16_4_3_hem-4,0.468278,-0.573286,-0.425069,0.0790804,-0.15928,0.108709,0.962773,0.638512,0.334469
UID_H16_5_1_hem-2,0.157263,0.82225,-0.0436017,0.284953,-0.052101,-0.21223,-0.148531,0.115035,-0.250029
UID_H16_5_2_hem-2,-0.0981535,1.3392,-0.175749,0.0584871,-0.00813295,-0.14881,-0.218058,-0.313454,0.247342
UID_H16_5_3_hem-7,0.0754754,1.01029,-0.102761,0.256814,-0.192389,-0.100465,-0.196149,-0.109529,-0.106303
UID_H16_5_4_hem-2,0.0823989,0.852947,0.0709508,-0.224049,0.315962,-0.282651,-0.155494,0.187657,-0.0837907
UID_H16_6_1_hem-11,0.0207721,0.680975,-0.143617,-0.173636,0.361864,-0.0660735,-0.0968658,0.0449804,0.363347
UID_H16_7_1_hem-2,0.00308365,0.774838,-0.00480528,-0.283088,0.459326,0.218157,-0.184856,-0.259054,0.367902
UID_H16_8_1_hem-8,0.204601,0.696932,-0.0529181,0.248537,-0.133679,0.0198876,-0.137061,-0.189253,0.0206547
UID_H16_8_2_hem-5,0.120373,0.855137,-0.0613956,0.261874,-0.279371,-0.371341,-0.391755,-0.435775,-0.474848
UID_H16_9_1_hem-4,0.140856,0.813423,-0.0195657,0.255826,-0.0170593,-0.203552,-0.192133,0.0144538,-0.253677
UID_H16_9_2_hem-3,0.192939,0.447938,-0.102616,0.0874771,0.220999,0.82844,0.33589,0.174219,1.26196
UID_H16_9_3_hem-5,0.0841832,0.987431,-0.0956761,0.264627,-0.1834,-0.0874806,-0.207822,-0.127028,-0.118047
UID_H17_10_1_hem-2,-0.0431345,0.697347,0.0234117,-0.477213,0.376441,0.250885,0.411642,-0.226568,0.561635
UID_H17_11_1_hem,-2.52827,0.894219,-0.190967,-0.363021,2.56737,0.298281,-1.34595,-1.23192,1.18585
UID_H17_11_2_hem-12,1.03807,-1.17267,0.173472,0.912069,-0.318095,-0.0484776,-0.289825,-0.483645,-0.145879
UID_H17_11_3_hem-13,1.08367,-1.20804,0.095504,1.25922,-0.843675,0.0568354,0.568302,0.103356,0.150966
UID_H17_11_4_hem-9,0.625582,-0.321404,0.000136386,0.252253,-0.0722316,0.118026,-0.0487604,-0.0786605,-0.149647
UID_H17_12_1_hem-3,-0.00460098,0.835777,-0.0572941,-0.257261,0.330718,-0.145636,-0.231342,-0.319163,-0.0504247
UID_H17_12_2_hem-3,0.204682,0.537543,0.0653177,0.0921372,0.0706402,0.0387076,-0.278598,-0.0130909,-0.244493
UID_H17_12_3_hem-4,-0.124162,0.885549,0.0495045,-0.445882,0.632395,0.145574,-0.346278,-0.146831,0.0724485
UID_H17_12_4_hem-9,0.034341,0.79219,-0.0399273,-0.132126,0.181974,-0.0949197,-0.383391,0.0373462,-0.0579141
UID_H17_12_5_hem-4,-0.14985,1.0841,-0.336225,-0.524571,0.439292,-0.215254,-0.587692,0.0863853,0.0696021
UID_H17_13_1_hem-9,0.483876,0.0748708,-0.0683835,0.340757,0.000656847,-0.0246286,0.0870109,0.061459,-0.366761
UID_H17_13_2_hem-10,0.566442,0.0839408,-0.0752654,0.432628,-0.219528,0.000663219,-0.15661,0.0304189,-0.207974
UID_H17_14_1_hem-9,-1.39769,-1.83861,-2.45971,-3.49862,-4.38206,-2.82858,-2.14592,2.30205,-0.580785
UID_H17_14_2_hem-13,0.00795258,0.904903,0.0169485,-0.0322379,0.115828,-0.104036,-0.364865,-0.0928949,-0.258748
UID_H17_14_3_hem-6,0.0741437,0.623769,0.0510053,-0.158236,0.308967,0.0681702,-0.229049,-0.0943294,-0.0736991
UID_H17_14_4_hem-9,0.183064,0.15722,0.11573,-0.156862,0.571265,0.330821,-0.341339,-0.0373205,0.712394
UID_H17_14_5_hem-7,0.00594066,0.854003,-0.0149954,0.00213402,0.287608,0.0655975,-0.459074,-0.034053,0.164169
UID_H17_14_6_hem-8,0.0825292,0.630032,-0.174761,-0.240251,0.0767063,-0.525187,-0.409241,-0.133348,0.0977116
UID_H17_14_7_hem-6,0.207883,0.577429,-0.0141891,0.251557,-0.0621524,0.0549295,-0.190024,-0.129044,0.326745
UID_H17_15_1_hem-5,0.0560834,0.871959,-0.0978987,0.495529,-0.308455,-0.193355,0.210074,-0.256548,-0.516887
UID_H17_15_2_hem-9,0.0848503,0.735607,-0.0615964,-0.00740071,0.151781,0.046585,-0.189011,-0.0883135,0.225791
UID_H17_15_3_hem-3,-0.00938545,0.986391,-0.078284,-0.067476,0.261758,0.0991443,-0.161308,-0.328478,0.502045
UID_H17_15_4_hem-6,0.212751,-0.459366,0.106221,-0.539606,0.504672,-0.0961263,0.354936,-0.0876427,0.474498
UID_H17_15_5_hem-7,0.0811517,0.947369,-0.203714,0.0517279,-0.0272112,-0.116009,-0.12135,-0.284518,0.038498
UID_H17_16_1_hem-5,-3.01504,-3.29661,2.36859,3.55968,5.02732,2.59499,4.81204,-4.88388,-3.40493
UID_H17_16_2_hem-13,0.23263,0.364822,0.10682,0.0401209,0.174643,0.178465,-0.0862942,-0.234355,-0.128682
UID_H17_17_1_hem-4,0.205187,0.132226,0.0954323,-0.0287405,0.362703,0.0891318,-0.631086,-0.0469527,0.185163
UID_H17_17_2_hem-2,-0.163647,1.01114,-0.0905182,-0.364955,0.227937,-0.13794,0.20564,-0.0172174,0.436698
UID_H17_17_3_hem-2,-0.111227,1.00034,0.0562488,-0.384982,0.579722,0.110398,-0.411264,-0.318616,-0.127589
UID_H17_17_4_hem-9,0.0862452,0.329675,0.223349,-0.445912,0.7207,0.361992,-0.364559,-0.222592,-0.151592
UID_H17_17_5_hem-8,0.224633,0.546546,0.0226302,0.190326,-0.0193729,0.0755467,-0.214153,0.038321,0.239124
UID_H17_18_1_hem-4,0.471834,0.170716,-0.0997315,0.239827,-0.259028,0.0174134,0.336637,0.169182,0.00406289
UID_H17_18_2_hem-3,0.390857,-0.0471357,0.162116,-0.0976123,0.125406,0.233146,0.414784,-0.281506,-0.158058
UID_H17_18_3_hem-5,0.413207,0.0162467,-0.397899,0.12794,-0.796079,0.240981,-0.93654,0.885517,0.171788
UID_H17_18_4_hem-2,-3.48621,-0.986695,-3.4802,-3.40645,-3.99871,-2.65967,0.358963,-2.9267,1.69961
UID_H17_18_5_hem-3,-0.105426,0.915113,-0.0325681,-0.193607,0.426656,0.0559976,-0.155609,-0.149976,0.178175
UID_H17_18_6_hem-8,0.520572,-0.0360839,-0.057169,0.361796,-0.247118,0.0337185,0.410276,-0.0709946,0.0667538
UID_H17_19_1_hem-8,0.8528,-1.06881,0.00532111,0.134248,0.278401,0.606423,0.318527,0.0753165,0.564165
UID_H17_19_2_hem-12,0.542397,-0.00571258,-0.0427952,0.336353,-0.0765016,-0.0428001,-0.270992,0.240826,-0.399334
UID_H17_19_3_hem-13,0.589378,-0.167744,-0.0378548,0.533647,-0.367076,0.0173776,-0.182601,0.118655,0.133933
UID_H17_19_4_hem-5,-3.02109,-0.670459,2.39241,1.52186,-2.22124,-0.532126,1.7696,-1.51932,-2.1599
UID_H17_19_5_hem-10,0.403052,0.206255,-0.207896,0.429182,-0.73676,-0.00293487,-0.0542021,0.854066,0.611518
UID_H17_1_1_hem-10,0.356607,-5.85042,1.2331,-5.09261,4.91002,2.7826,-0.379785,0.694799,0.926044
UID_H17_1_2_hem-6,0.559439,-0.1562,-0.0689208,0.431433,-0.177415,0.0457993,-0.101787,0.381953,0.253029
UID_H17_1_3_hem-8,0.208388,-0.146114,0.358207,0.101867,0.192246,-0.115675,-0.58775,-0.124912,-0.116125
UID_H17_1_4_hem-6,0.100656,0.065666,-0.288236,-0.575242,0.0849348,-0.240219,0.150841,0.415877,-0.011537
UID_H17_20_1_hem-3,0.375539,0.182862,-0.0133803,0.346461,-0.32296,-0.253193,0.265349,0.122421,-0.00325291
UID_H17_20_2_hem-8,0.10336,0.717381,0.0203118,0.0236226,0.213412,0.134589,-0.361936,-0.244178,-0.0485674
UID_H17_20_3_hem-12,0.498702,0.166282,-0.13514,0.610212,-0.443388,-0.154325,-0.00305209,-0.286718,-0.0183073
UID_H17_20_4_hem-11,0.0293901,0.272801,0.215353,-0.28013,0.474615,0.173087,0.142414,-0.0119665,0.585639
UID_H17_20_5_hem-4,-0.0173019,0.686267,-0.0115191,-0.449619,0.552269,0.228055,-0.0248461,-0.224632,0.428622
UID_H17_20_6_hem-7,0.196414,0.26758,0.0984739,-0.358044,0.478491,0.331858,-0.0678349,0.0414423,0.162384
UID_H17_20_7_hem-17,0.361417,-0.209903,-0.208691,-0.550603,-0.0674027,-1.37909,-0.57841,-0.957379,-0.445923
UID_H17_20_8_hem-12,0.436737,0.0294504,-0.0404754,0.195715,-0.215297,-0.0793023,0.0537928,0.157867,0.0417163
UID_H17_21_1_hem-10,0.388774,0.203611,-0.0719786,0.254275,-0.0723338,0.0559419,-0.329302,-0.396069,0.045395
UID_H17_21_2_hem-11,0.0299265,0.27489,0.216237,-0.254565,0.491189,0.174133,0.119315,-0.0414254,0.592917
UID_H17_21_3_hem-8,0.166759,0.31693,0.128948,-0.379258,0.516754,0.390088,-0.149235,0.0681499,0.207206
UID_H17_22_1_hem-16,0.760108,-0.883341,0.197017,0.38455,-0.385304,-0.1469,0.367219,-0.205221,-0.567853
UID_H17_22_2_hem-8,0.389876,-0.48105,0.470582,-0.345001,0.913279,0.560883,-0.882186,-0.0711202,-0.233168
UID_H17_22_3_hem-4,0.0967428,0.753097,-0.157738,-0.0630913,0.0856136,-0.0748508,0.142507,-0.139695,0.142684
UID_H17_22_4_hem-10,0.0950268,0.569255,0.0616898,-0.139443,0.445741,0.22411,-0.588276,-0.221927,0.0386294
UID_H17_22_5_hem-12,0.786444,-0.630582,0.0241941,0.823338,-0.590877,0.162122,0.438871,0.0840714,0.248938
UID_H17_22_6_hem-15,0.407282,0.435714,-0.0820829,0.48559,-0.394812,-0.0516286,0.0525067,-0.14458,-0.11744
UID_H17_23_1_hem-15,0.437727,0.181953,-0.000780671,0.402218,-0.28596,0.0746274,-0.0486198,0.116504,0.0652179
UID_H17_23_2_hem-9,0.00724249,0.401116,0.189202,-0.781578,1.06362,0.412773,-0.434376,-0.00523072,-0.0996216
UID_H17_23_3_hem-5,0.573079,-0.296208,0.0123783,0.633526,-0.470628,0.0726294,0.61165,-0.0727453,-0.125441
UID_H17_24_1_hem-16,0.313239,0.420444,-0.149715,0.109414,0.0694803,-0.090173,-0.201724,-0.0229171,-0.184597
UID_H17_24_2_hem-12,-0.172879,-3.67918,2.80517,-1.08972,2.61642,-0.698811,-1.61583,-5.8968,-4.15951
UID_H17_25_1_hem-18,-2.42131,-1.04936,3.43917,2.33011,4.21845,-2.03412,3.45328,1.36354,-2.39948
UID_H17_25_2_hem-3,0.140955,0.631698,-0.0114337,-0.0216294,0.120322,-0.00412235,-0.440855,0.00168103,-0.337648
UID_H17_25_3_hem-4,0.245643,0.233237,0.027343,-0.178269,0.399869,0.192704,-0.016833,-0.00250867,0.130491
UID_H17_26_1_hem-2,0.0592338,0.822135,-0.0689139,-0.00428221,0.181045,-0.0589543,-0.312316,0.116381,0.185744
UID_H17_26_2_hem-17,0.618573,-0.645441,0.176412,0.131654,0.390816,0.239054,-0.0164034,0.592068,0.127121
UID_H17_27_1_hem-18,0.932969,-1.66281,0.352568,-0.0683375,0.533415,0.267244,-0.431916,1.05187,-0.320419
UID_H17_27_2_hem-12,0.449706,0.186242,-0.14961,0.440573,-0.270068,0.0550645,0.271384,0.0219461,0.29669
UID_H17_27_3_hem-9,0.346521,-0.0291549,0.0510751,0.192191,-0.441104,-1.0038,0.481382,-1.22185,-1.01178
UID_H17_28_1_hem-22,1.03811,-1.24669,0.260598,0.882257,-0.0788149,0.553567,-0.0378585,-0.0676031,0.408405
UID_H17_29_1_hem-3,-0.0809381,0.896978,0.0644204,-0.140342,0.467316,-0.00750277,-0.670485,-0.155015,0.120553
UID_H17_29_2_hem-9,0.364099,0.33401,-0.0451785,0.330215,-0.20576,-0.107083,0.0922447,0.0833128,-0.068663
UID_H17_29_3_hem-11,0.536005,-0.0632682,-0.155451,0.373308,-0.0574527,0.208851,0.310372,-0.363251,0.635204
UID_H17_29_4_hem-9,0.256561,0.514202,-0.0211512,0.307029,-0.0616318,-0.00900235,-0.248171,0.139732,-0.342025
UID_H17_29_5_hem-4,0.607323,-0.531029,-0.191722,-0.133133,0.354914,-0.0300927,-0.501028,-1.1497,0.227657
UID_H17_2_1_hem-2,0.470888,0.262604,-0.0309201,0.467965,-0.477384,0.0584549,-0.156625,0.049691,-0.180609
UID_H17_2_2_hem-2,0.591194,-0.390446,-0.0686982,-0.00695554,0.0294602,0.166744,0.487499,0.145858,0.0390086
UID_H17_31_1_hem-16,0.602582,-0.466128,0.0457349,0.217712,-0.161644,0.299226,1.10372,-0.108741,0.906239
UID_H17_31_2_hem-10,0.519781,-0.207013,0.173715,0.345083,-0.0772994,0.230035,0.187272,-0.213525,-0.214495
UID_H17_31_3_hem-10,0.376604,0.356189,0.00183171,0.508656,-0.466723,-0.106834,0.27845,0.113173,0.411131
UID_H17_31_4_hem-17,0.426015,0.23926,-0.113276,0.427076,-0.296095,-0.0297475,0.140253,0.0458873,0.255844
UID_H17_32_1_hem-23,0.998564,-1.30363,0.146852,0.215943,0.0900668,0.154473,0.478049,0.579852,-0.40532
UID_H17_33_1_hem-19,0.966353,-2.44245,-0.00466483,-0.455395,0.724854,0.709181,-0.499507,1.74087,0.448022
UID_H17_34_1_hem-4,-2.44415,0.749119,5.87911,-2.07301,-2.27292,2.33805,-2.71665,1.96606,-4.5486
UID_H17_35_1_hem-4,0.298735,0.312126,-0.0214091,0.0817959,0.0801258,-0.124803,-0.0211415,0.0878861,-0.538494
UID_H17_35_2_hem-8,0.265051,-0.20902,-0.192129,0.124668,-0.323192,-0.405303,-0.484141,0.704206,0.877422
UID_H17_35_3_hem-5,0.0824569,0.638612,0.0274722,-0.145004,0.414119,0.0739511,-0.507422,0.104473,0.0134408
UID_H17_36_1_hem-8,0.651705,-0.431931,0.165866,0.218688,-0.00310982,0.267965,0.339246,-0.108393,-0.322154
UID_H17_36_2_hem-6,0.45493,0.176682,-0.0201421,0.390622,-0.299014,-0.0830254,0.23137,-0.22428,-0.171232
UID_H17_36_3_hem-5,0.246448,0.31737,0.00385278,-0.190036,0.458975,0.0334942,-0.124658,-0.118744,-0.441399
UID_H17_37_1_hem-7,0.431158,0.198658,-0.079572,0.339104,-0.145829,0.0285909,0.20585,-0.186258,-0.0175875
UID_H17_37_2_hem-10,0.555769,0.137127,-0.0982661,0.586652,-0.456847,-0.120488,-0.0165138,0.0310779,-0.3338
UID_H17_37_3_hem-8,0.559073,-0.0646258,0.0609953,0.57467,-0.280764,0.197897,-0.00379621,-0.228238,0.128312
UID_H17_37_4_hem-11,0.571512,-0.55769,-0.0262394,-0.0585207,0.0618564,0.142199,-0.0694438,0.252632,0.126933
UID_H17_37_5_hem-8,0.478973,-0.0484246,-0.251719,0.379262,-0.472457,-0.263916,0.00302974,0.103608,-0.201094
UID_H17_37_6_hem-7,0.486543,0.0295401,0.087951,0.741481,-0.522146,-0.13012,0.0676704,0.251143,-0.155228
UID_H17_37_7_hem-7,-2.46694,-0.46542,-4.67421,-6.61383,-3.89564,0.492762,3.11127,-3.09884,-1.66723
UID_H17_37_8_hem-7,-2.79833,-1.33677,-0.216031,-0.103173,1.64938,4.69766,0.853581,0.152671,3.39318
UID_H17_38_1_hem-7,0.578223,-0.100007,-0.0428676,0.571304,-0.363564,-0.0886882,0.0128665,0.408857,0.0906425
UID_H17_38_2_hem-6,0.24531,0.625896,-0.145229,0.337398,-0.304876,-0.107299,0.120642,-0.255847,0.0337722
UID_H17_3_1_hem-8,0.411208,0.192117,-0.103622,0.181797,-0.0480634,0.157021,0.0588062,-0.12313,0.170246
UID_H17_3_2_hem-9,0.265892,0.50944,-0.11673,0.15422,-0.0525457,-0.124444,-0.121357,0.063608,0.00200849
UID_H17_4_1_hem-22,1.36196,-2.60034,-0.0094601,0.0410078,-0.00597854,1.04769,0.506128,1.38867,0.660232
UID_H17_4_2_hem-16,0.651838,-1.26428,0.35622,0.32757,0.130547,0.4531,0.539763,0.504652,1.5116
UID_H17_5_1_hem-15,0.885692,-0.946191,-0.394431,0.497024,-0.896612,0.1667,0.274725,0.812058,0.315567
UID_H17_6_1_hem-15,0.870743,-0.943565,-0.450139,0.477955,-0.958039,0.0632049,0.176312,0.833681,0.284068
UID_H17_7_1_hem-8,1.39938,-1.5482,0.0961399,1.50778,-1.08715,0.294179,1.10013,-0.339945,-0.70733
UID_H17_8_1_hem-7,0.175,0.541727,-0.00273123,0.144652,0.0763121,0.163005,-0.310646,-0.0842575,0.345068
UID_H17_8_2_hem-13,0.296058,0.370535,-0.0503928,0.172612,-0.0348578,-0.0499563,0.218622,0.0148493,0.0798231
UID_H17_9_1_hem-5,0.167573,0.442926,0.00576069,-0.149762,0.441213,0.213256,-0.525005,-0.103204,0.114559
UID_H17_9_2_hem-8,0.312292,0.354314,-0.0650321,0.184467,-0.119206,-0.0291313,0.291669,-0.00542805,0.0877507
UID_H17_9_3_hem-5,0.0485909,0.852078,-0.014534,-0.124408,0.221988,-0.0921402,-0.139641,-0.00382956,-0.159332
UID_H19_10_1_hem-6,0.350285,-0.215537,0.20612,-0.287627,0.483817,0.192654,0.319222,-0.16324,0.0355029
UID_H19_10_2_hem-2,0.171895,0.679117,-0.0174256,0.270166,-0.0992325,-0.0127367,0.0457764,-0.269682,-0.0287602
UID_H19_11_1_hem-2,0.16427,0.766153,-0.230379,-0.036113,0.00804394,-0.0891515,-0.439449,-0.287462,0.186472
UID_H19_11_2_hem-2,0.0135183,0.848687,0.0445436,-0.210821,0.412607,0.185543,-0.573407,0.0599554,0.0335825
UID_H19_12_1_hem-2,0.0413862,0.775066,0.00322159,-0.20512,0.320686,0.00230513,0.117907,-0.0955228,-0.184573
UID_H19_12_2_hem-12,1.09305,-1.4566,0.169305,0.560159,-0.0807836,0.543922,0.222043,0.112117,0.123379
UID_H19_12_3_hem-8,0.680088,-0.309016,-0.0195004,0.654347,-0.59949,-0.143847,-0.216158,0.523315,-0.395196
UID_H19_12_4_hem-3,-0.104069,0.716782,-0.0566352,-0.438047,0.0548742,-0.378331,-0.190675,0.074295,0.197415
UID_H19_12_5_hem-4,0.279844,0.256257,-0.0562339,-0.0170097,0.231338,-0.113165,-0.288776,0.191748,-0.628606
UID_H19_13_1_hem-4,0.420105,0.380857,-0.18002,0.375169,-0.295037,-0.00592513,-0.285938,0.15934,0.0404059
UID_H19_14_1_hem-2,0.436048,-0.854571,0.249755,-0.397871,0.61496,0.209462,0.710863,0.565625,0.332965
UID_H19_14_2_hem-3,0.0982065,0.603729,0.110402,-0.147454,0.258088,0.225596,-0.0837189,-0.187965,0.128544
UID_H19_14_3_hem-6,0.249384,0.721566,-0.249122,0.384188,-0.359662,-0.221216,-0.133981,0.0357739,0.222476
UID_H19_15_1_hem-2,-0.00238698,0.541893,0.157436,-0.644887,0.543299,0.214296,0.0877452,-0.104183,0.0456616
UID_H19_16_1_hem-3,0.052966,0.255693,0.192503,-0.286749,0.391522,0.00346797,-0.717757,0.378634,0.0815381
UID_H19_16_2_hem-4,0.00424521,0.84088,-0.0924474,-0.0702606,0.103059,-0.134312,-0.11605,-0.0162693,0.284805
UID_H19_17_1_hem-3,0.159388,0.493032,-0.16818,-0.000337417,-0.158527,0.103083,-0.141375,0.681993,0.00774756
UID_H19_17_2_hem-10,0.446675,-0.0748707,0.00112811,0.497981,-0.407772,-0.0400647,0.368326,0.290235,0.647766
UID_H19_18_1_hem-3,0.176155,0.807392,-0.0945536,0.381229,-0.345172,-0.0943197,0.187679,-0.131023,0.214472
UID_H19_18_2_hem-3,0.0212622,0.324089,0.15023,-0.363666,0.709411,0.390116,-0.444589,0.242757,0.691653
UID_H19_18_3_hem-4,0.0104531,0.9839,-0.17625,-0.146037,0.218452,-0.0951463,-0.334211,-0.123235,0.0666879
UID_H19_18_4_hem-8,0.807536,-0.431496,-0.065428,0.682385,-0.456378,0.0282322,0.108216,0.130411,-0.196964
UID_H19_18_5_hem-2,0.0428991,0.854509,-0.0643031,-0.171269,0.308021,-0.044462,-0.346354,-0.105977,-0.396697
UID_H19_19_1_hem-2,-0.166165,0.226666,-0.825612,-1.31768,0.0133608,-1.64058,0.457274,-0.465786,-0.436801
UID_H19_19_2_hem-2,-0.132372,1.23644,-0.110608,-0.235821,0.250824,-0.13973,-0.233131,-0.294772,-0.00769353
UID_H19_19_3_hem-7,1.18115,-1.03882,-0.0997562,1.06408,-0.713962,0.158268,0.320912,0.207498,-0.107433
UID_H19_1_1_hem-2,0.159196,0.810848,-0.139453,0.184566,-0.182537,0.029275,-0.35333,-0.171389,-0.076544
UID_H19_1_2_hem-2,-0.141768,0.564952,0.242817,-0.422455,0.486724,-0.0534391,0.025489,-0.030853,0.581156
UID_H19_1_3_hem,-3.25387,-0.204628,-0.628713,1.59796,-0.661775,0.331262,-0.497221,-0.919367,0.384412
UID_H19_1_4_hem-4,0.144744,0.540742,0.0778985,-0.0651269,0.285599,0.152417,-0.432483,-0.113125,0.0105353
UID_H19_1_5_hem-2,-0.0552168,1.07989,-0.0622762,-0.0789319,0.100421,0.089112,-0.378527,-0.219727,0.272267
UID_H19_1_6_hem-7,0.286522,0.298057,0.071031,0.040977,0.204718,0.14746,-0.505149,0.135178,-0.141513
UID_H19_1_7_hem-4,-0.0694619,0.391205,0.394869,-0.816418,1.07946,0.3463,-0.828841,0.141186,-0.288045
UID_H19_1_8_hem-8,0.323337,0.358979,0.0258774,0.346563,-0.157808,0.0511511,0.00523757,-0.125019,-0.174523
UID_H19_1_9_hem-24,0.518499,-0.218405,0.159961,0.392666,0.0795423,0.252975,-0.190135,0.163857,0.162401
UID_H19_20_1_hem-2,0.512272,-0.217453,-0.0505488,0.235076,0.122823,0.256787,0.238084,0.28141,0.416764
UID_H19_20_2_hem-10,0.604545,-0.326028,0.0558501,0.545093,-0.299021,-0.122392,-0.0216207,0.22336,-0.452695
UID_H19_20_3_hem-2,-0.316093,1.56399,-0.0617921,-0.0961448,0.1981,-0.134637,-0.360308,-0.19893,-0.0211208
UID_H19_21_1_hem-34,1.48845,-1.91626,-0.0226375,1.26224,-1.10872,-0.0955676,0.84244,0.459911,-0.514799
UID_H19_21_2_hem-5,1.22121,-1.74726,0.080012,0.754245,-0.57799,-0.0913714,0.108433,0.572717,0.224222
UID_H19_22_1_hem-2,-0.165957,0.702884,0.184418,-0.650292,0.625548,-0.114196,-0.0657178,-0.192256,-0.238902
UID_H19_22_2_hem-6,0.260316,0.374621,-0.19451,-0.0279998,0.0166671,-0.0956015,-0.231524,-0.0273784,-0.0739612
UID_H19_22_3_hem-2,0.0391234,0.962182,-0.142884,0.307981,-0.34222,-0.32894,-0.0285914,-0.0773079,-0.130992
UID_H19_23_1_hem-5,0.213473,0.740305,-0.150105,0.215461,-0.147022,-0.112544,-0.367989,-0.0797221,-0.151291
UID_H19_24_1_hem-7,0.401586,-0.257534,0.0418261,0.0508637,0.39001,-0.0292559,-0.70551,-0.937356,-0.182129
