Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_47_23_5_all-23,134.455,103.686,-48.3352,25.9218,69.0851,10.3956,0.359833,19.5,18.3469
UID_47_23_6_all-19,111.393,-60.6854,-1.98215,-29.2488,-6.63398,1.54006,3.32308,-7.50625,-1.36601
UID_47_23_7_all-21,86.5889,102.697,-36.2022,71.5333,106.275,10.082,2.75066,50.4291,37.1662
UID_47_23_8_all-14,156.846,-15.191,45.9837,-21.1342,-22.8616,-16.0861,4.77278,2.07939,13.9077
UID_47_23_9_all-21,-687.652,-126.811,-21.2171,-54.7027,32.8456,-203.593,-52.0739,479.356,-227.849
UID_47_24_10_all-17,112.103,-77.0627,-1.24041,-33.1247,-9.95707,6.09516,-4.06846,-0.423705,-2.14613
UID_47_24_11_all-2,138.999,-38.1394,0.545032,-51.4002,-45.4822,17.6102,-9.70376,19.7608,0.609895
UID_47_24_12_all-13,32.2493,-106.162,-17.6367,3.69842,29.6059,-4.49569,17.3803,10.9057,13.1497
UID_47_24_13_all-13,47.3424,30.1168,30.7851,68.7267,-134.88,-36.483,2.31351,-129.794,-82.9084
UID_47_24_14_all-12,104.785,-42.3748,-12.7911,-7.53881,-1.5541,-0.578858,-5.7411,17.4664,-4.34866
UID_47_24_1_all-11,-9.74984,142.349,29.7302,-14.77,146.442,41.7751,-23.7472,-13.5355,53.8361
UID_47_24_2_all-9,17.9719,122.699,-51.1059,157.262,22.9574,40.5947,-34.4678,66.9191,18.8776
UID_47_24_3_all-18,176.059,61.8004,20.5634,-39.0273,-29.3151,-30.8436,-3.75047,-30.1199,-14.3956
UID_47_24_4_all-12,-666.053,-119.199,413.013,264.464,-188.015,139.302,-92.0467,112.42,-58.9224
UID_47_24_5_all-12,-715.428,-43.5003,311.442,238.385,-198.667,16.894,11.8856,-36.1033,26.6354
UID_47_24_6_all-7,59.2118,-64.2229,2.7356,-2.59806,-14.3038,-11.7337,-7.62416,3.29535,-9.049
UID_47_24_7_all-15,-50.3148,13.5994,58.9061,114.47,-21.6159,38.9321,-69.6044,-65.2122,-0.481122
UID_47_24_8_all-6,102.15,-65.3105,3.231,1.37753,12.5909,-1.4843,3.96771,5.58751,9.58159
UID_47_24_9_all-21,82.0208,199.052,44.7552,171.152,4.87848,43.9054,16.6811,40.6858,7.93271
UID_47_25_1_all-7,153.486,187.969,-36.5969,41.6878,41.8415,-7.8973,-43.1965,19.8164,-0.251834
UID_47_25_2_all-18,78.9021,48.2485,-5.71437,6.37145,-11.9364,27.2285,-38.0344,16.4825,-3.71344
UID_47_25_3_all-13,77.5187,1.44458,-4.2381,40.7971,-13.5393,26.6473,-21.5954,31.628,6.36463
UID_47_25_4_all-12,111.918,-68.3383,-0.119528,-14.3501,13.6878,5.97287,-6.68453,4.60813,1.81579
UID_47_25_5_all-21,86.9322,46.1714,-13.6282,30.9318,-11.668,12.9272,-24.7759,41.2833,-14.4008
UID_47_25_6_all-6,120.915,28.8886,-30.1956,18.4179,73.7321,-8.6807,0.868485,-5.62363,-3.85003
UID_47_25_7_all-13,156.705,246.881,-0.0198201,26.9394,59.4177,7.80262,6.98486,94.5473,1.48299
UID_47_26_1_all-11,153.219,188.585,-35.9287,42.6311,45.2312,-6.5253,-44.5674,19.3071,3.55277
UID_47_26_2_all-14,80.3395,46.2537,-7.73521,3.10284,-9.20504,27.4141,-39.3652,16.7668,-4.74169
UID_47_26_3_all-19,111.483,-68.5507,6.68458,-11.0263,15.1336,15.6978,-2.68775,-7.61594,2.95668
UID_47_26_4_all-22,91.1626,35.3637,-16.2376,25.6928,-10.7454,9.26716,-18.889,42.6079,-15.2843
UID_47_26_5_all-9,119.476,28.8668,-29.0038,23.6085,69.5263,-8.1425,2.12823,-5.42791,-3.848
UID_47_26_6_all-26,75.8983,-7.08822,43.0077,47.8479,-14.1526,-14.423,-6.5998,-5.2686,13.6894
UID_47_26_7_all-14,93.7438,132.091,55.3145,76.6104,-57.369,25.0938,-76.8791,5.58853,7.13006
UID_47_27_10_all-5,200.497,50.3232,-19.5684,-32.7732,0.575633,19.3448,18.7274,-0.504912,-3.73609
UID_47_27_11_all-7,45.9083,61.942,-55.5112,26.6309,86.5506,25.4965,8.27866,16.5376,13.0842
UID_47_27_12_all-12,151.095,21.7575,-21.9237,-10.0698,18.9878,-5.8954,1.95638,-6.40424,14.7586
UID_47_27_13_all-20,226.832,141.72,-59.1007,-41.5237,25.1512,7.33719,10.3084,-6.04553,-20.7616
UID_47_27_1_all-9,102.198,137.21,51.5188,73.3203,-49.9479,31.4243,-80.2724,6.06659,7.39972
UID_47_27_2_all-24,146.154,31.1235,-26.0456,7.86164,53.4251,13.5784,19.9939,5.43305,2.10069
UID_47_27_3_all-9,-412.241,-102.613,237.65,107.349,91.038,-220.089,3.77554,13.0391,-58.4807
UID_47_27_4_all-17,11.4135,24.7733,67.1997,42.8433,-76.698,46.6414,-75.612,-3.56089,21.0021
UID_47_27_5_all-4,190.369,85.3225,-29.514,-31.0408,9.39138,26.7178,10.0024,7.27902,8.16004
UID_47_27_6_all-14,102.814,60.7965,-5.00556,7.09777,7.77407,33.4309,-24.0996,-30.4845,-23.3195
UID_47_27_7_all-8,51.992,48.7813,-51.4269,-3.2125,6.77348,-39.7094,19.523,-20.349,-30.343
UID_47_27_8_all-14,161.577,136.051,-29.4997,25.2653,-18.1226,-34.449,-18.7794,-48.45,-29.1097
UID_47_27_9_all-19,97.1548,13.6247,-28.6437,6.55673,38.614,17.1992,-4.81208,0.774861,-4.64278
UID_47_28_10_all-11,205.164,53.495,-21.9711,-31.6002,0.0772021,22.5545,17.1199,0.367534,-3.41517
UID_47_28_11_all-5,48.8709,62.8457,-54.8792,29.8757,83.9648,21.7382,9.41861,21.5706,10.214
UID_47_28_12_all-12,146.079,31.899,-10.5269,-12.758,9.61157,-20.8866,13.874,-2.9885,19.4685
UID_47_28_13_all-22,233.019,137.59,-59.4333,-26.3701,23.7568,32.2189,15.5245,-12.875,-29.7903
UID_47_28_1_all-18,112.101,138.033,47.16,62.8049,-53.3604,7.22752,-74.9013,3.64501,9.35761
UID_47_28_2_all-16,150.999,26.6103,-21.6246,16.4998,43.5043,5.34991,22.7526,0.915896,-1.8005
UID_47_28_3_all-17,-83.2248,-34.4953,112.388,56.5383,-19.5851,-158.226,59.4255,-42.5941,-28.941
UID_47_28_4_all-22,51.7524,99.7308,-20.9021,130.46,-37.3439,56.9033,-29.1541,-20.356,-21.88
UID_47_28_5_all-6,181.618,136.167,-1.98452,-15.9652,37.1482,51.3204,-31.5328,-14.9415,7.91494
UID_47_28_6_all-17,103.205,70.3713,-7.76386,7.67423,1.65319,30.5636,-29.5407,-25.7257,-24.8842
UID_47_28_7_all-29,107.632,72.271,-5.1356,-19.5651,36.2395,-18.2526,-208.816,20.8351,5.31477
UID_47_28_8_all-16,159.658,91.3865,-74.0231,-29.5779,47.7535,71.855,42.8018,44.7669,15.3661
UID_47_28_9_all-31,99.2478,17.878,-26.0265,6.31359,36.2359,14.9926,-3.52985,2.17196,-2.59393
UID_47_29_10_all-16,139.183,40.6761,9.27646,13.2002,66.2676,-16.3256,-24.2908,-33.1864,6.30818
UID_47_29_11_all-16,50.7648,-32.4119,31.3263,10.7823,-22.0559,-0.485737,-59.6779,-38.8904,-13.8828
UID_47_29_12_all-14,-24.7075,281.361,-74.9138,254.716,64.3578,71.5861,18.348,-33.3074,4.86941
UID_47_29_13_all-15,104.815,143.113,6.8462,60.3121,52.4177,56.8795,-14.1779,51.2048,65.6688
UID_47_29_14_all-6,137.204,98.1978,4.0041,40.203,-55.5305,19.7928,-21.3203,13.9711,-21.8436
UID_47_29_1_all-16,206.057,121.142,-36.7706,4.31657,69.0902,11.7041,13.0825,-8.42862,10.6026
UID_47_29_2_all-8,106.421,68.3149,54.8365,-28.204,7.4571,93.6583,39.8328,-44.5882,37.2832
UID_47_29_3_all-30,141.236,31.5288,-6.48101,2.48279,1.48822,-18.2368,26.0917,-10.4259,-13.0035
UID_47_29_4_all-23,102.955,71.5867,-12.2593,4.60247,90.2966,17.6333,36.27,23.8857,43.245
UID_47_29_5_all,-556.023,-681.477,59.7147,107.732,16.2863,-35.182,13.1447,-23.1512,10.7811
UID_47_29_6_all-20,-442.035,-17.5971,367.465,-78.3811,-14.2721,158.309,-9.48368,41.4212,-6.9347
UID_47_29_7_all-12,-433.995,-35.376,399.494,-12.8596,275.619,50.327,-38.4398,89.3644,-69.0767
UID_47_29_8_all-4,-88.6506,64.099,113.359,-46.8116,-216.45,-127.28,-53.9046,-30.7919,35.8008
UID_47_29_9_all-2,144.121,-32.4638,8.88258,-21.7899,-13.5519,8.07223,-7.24656,9.34286,2.72603
UID_47_2_1_all-5,-724.773,234.894,24.496,-75.7707,176.974,-48.1811,-5.54968,-35.7701,24.7782
UID_47_2_2_all-6,-648.942,96.1568,-249.119,22.7178,-28.8234,126.437,64.5928,-85.9493,-8.65635
UID_47_30_1_all-14,135.923,45.1733,-15.4465,15.6198,34.5963,-5.76227,14.1635,31.428,11.4522
UID_47_30_2_all-11,-590.76,-5.2118,-283.824,209.229,155.864,95.5178,-131.773,-38.4156,297.083
UID_47_30_3_all-28,92.7223,356.235,-63.5672,217.321,148.26,-53.8821,123.079,65.7026,-12.6471
UID_47_30_4_all-12,142.04,59.364,-25.5944,11.8754,41.4113,16.7781,10.7113,10.3297,3.52563
UID_47_30_5_all,-553.471,-684.229,60.1873,107.355,14.6348,-35.0052,13.2165,-22.6775,10.159
UID_47_30_6_all-26,108.713,33.9108,-29.4851,20.6914,32.9512,-9.91493,0.443854,30.1676,2.08601
UID_47_30_7_all-19,46.3461,381.631,11.61,422.158,123.178,-32.6496,8.85856,-48.4667,44.643
UID_47_30_8_all-13,156.629,-19.4135,4.38177,-27.5771,-18.2556,10.653,-7.89573,10.5012,1.51977
UID_47_31_1_all-29,148.335,-3.5847,-38.7366,-30.063,-3.21854,-10.0163,-21.7525,-27.6094,-21.2284
UID_47_31_2_all-10,129.222,40.953,-16.2271,16.6279,34.2121,-8.36288,14.1479,31.1681,10.7621
UID_47_31_3_all-30,97.4877,38.8276,-18.1761,5.6842,37.3961,-21.7498,-20.1461,-22.7127,-21.916
UID_47_32_10_all-17,143.555,-19.8715,-9.45431,-28.8107,14.2348,12.8201,-1.99266,-1.07934,1.37118
UID_47_32_11_all-26,134.917,18.7688,-6.04376,0.114006,31.2058,32.4146,-27.5252,-6.50296,6.06976
UID_47_32_12_all-12,53.3754,40.8481,79.3018,35.1382,-123.263,-117.709,47.3534,2.0716,-17.7398
UID_47_32_13_all-17,130.246,-29.1825,-8.84512,-21.3979,-6.54417,7.31004,-2.65193,10.7021,2.40048
UID_47_32_1_all-27,179.863,-6.06622,13.3862,-39.8662,-32.0164,12.5629,-13.8028,-9.5722,2.02128
UID_47_32_2_all-12,120.222,112.142,80.9224,96.5629,-8.40394,47.6634,-3.1029,-57.971,-11.9128
UID_47_32_3_all-22,-505.008,-57.5988,242.75,257.432,-58.0345,114.363,255.579,56.2156,-92.2538
UID_47_32_4_all-16,-365.689,77.64,245.731,107.173,-109.387,89.3902,120.151,-18.7602,3.87899
UID_47_32_5_all-9,142.553,92.9536,-67.6856,-5.51973,58.3685,-1.0539,-14.2036,-6.85987,-14.1016
UID_47_32_6_all-4,99.4076,187.264,86.3763,-19.9361,-35.093,42.2365,-5.31022,114.544,116.397
UID_47_32_7_all-12,83.1353,274.168,59.0145,107.525,-41.2857,-32.9427,-90.6021,30.2749,-11.116
UID_47_32_8_all-16,180.218,4.29104,-2.56936,-39.6404,-11.8656,6.31535,0.191685,-5.82091,3.40729
UID_47_32_9_all-4,18.5153,29.1733,90.9551,30.1171,-111.475,-61.3161,22.722,-32.6372,9.31546
UID_47_33_10_all-7,212.198,137.395,-65.1186,-4.16125,77.9125,4.30938,-10.4387,0.0637444,0.803571
UID_47_33_1_all-23,15.9928,229.352,38.9589,-127.8,-18.6339,49.7125,14.8203,41.2359,22.5706
UID_47_33_2_all-14,143.347,102.804,-67.0874,-1.94509,58.1375,-2.35631,-11.2428,-3.93604,-12.2224
UID_47_33_3_all-17,141.254,51.8408,5.37574,-13.5695,-43.2225,-22.6889,5.33943,-8.65581,-21.6065
UID_47_33_4_all-16,188.86,108.573,-55.4406,14.1292,69.3795,-13.9467,48.1832,6.5605,-11.0773
UID_47_33_5_all-15,-16.4058,182.5,36.3922,211.181,-32.3967,32.2374,43.3526,-179.478,-114.627
UID_47_33_6_all-10,87.2435,242.935,65.6129,94.4992,-53.5795,-47.8007,-89.357,13.365,-14.6955
UID_47_33_7_all-16,195.576,27.1985,-12.0392,-37.541,0.226225,-2.92512,-6.07108,-1.15427,-13.2838
UID_47_33_8_all-18,135.026,117.904,-23.6104,63.4892,55.8805,39.3176,3.86726,41.1061,25.5391
UID_47_33_9_all-10,213.004,75.5382,-25.4078,-34.4384,8.73817,1.90724,-15.1558,-10.8739,-9.67084
UID_47_34_10_all-33,166.839,120.727,28.4041,82.1898,35.2207,-57.8214,15.3398,-16.2889,5.22628
UID_47_34_1_all-16,98.4591,152.988,-78.7737,107.929,78.3118,7.43141,17.8722,81.3392,3.20476
UID_47_34_2_all-20,197.647,32.8926,-16.8008,-56.3426,-43.2096,7.58802,-12.6792,23.7629,-12.8627
UID_47_34_3_all-21,-417.576,-121.427,439.359,-90.9067,87.833,-343.57,-443.989,-25.7508,-235.987
UID_47_34_4_all-8,-420.715,120.999,298.169,41.2926,-142.038,111.467,-54.7673,-85.9703,58.091
UID_47_34_5_all-19,-529.031,106.359,335.779,-120.491,-60.3638,23.6881,3.51189,15.3158,44.455
UID_47_34_6_all-19,27.059,264.45,77.4302,172.83,-91.9868,-57.305,-39.6734,-35.1893,-5.36707
UID_47_34_7_all-17,132.836,299.352,-65.0217,227.337,46.1521,-28.8948,-6.09237,9.18604,-44.5368
UID_47_34_8_all-11,82.2369,143.374,-1.01676,-9.37435,-90.9919,-25.3555,-19.3863,53.6012,5.58033
UID_47_34_9_all-25,-668.118,16.4142,379.168,54.1136,-65.1317,9.07108,18.6657,44.1163,-31.4136
UID_47_35_10_all-15,72.3721,138.846,-1.37443,39.8148,74.557,-8.00014,-11.0116,-102.647,-36.2113
UID_47_35_11_all-13,127.26,34.3129,5.65681,-30.3486,-42.5995,-101.991,18.4635,74.146,17.4723
UID_47_35_1_all-19,131.156,142.3,25.3325,-2.51865,33.8989,-26.6434,38.7709,34.9629,65.699
UID_47_35_2_all-16,120.123,84.1412,-62.0883,56.1658,86.0137,-8.70473,0.802939,8.09089,3.02024
UID_47_35_3_all-21,-510.029,-208.783,-443.522,244.73,-39.423,101.776,187.845,-160.238,-47.5858
UID_47_35_4_all-16,116.22,-22.8717,-16.2076,-7.71884,42.3199,-3.55983,5.77404,9.075,0.510305
UID_47_35_5_all-17,109.82,92.1553,68.6125,49.067,-63.3567,-2.91381,-55.2791,-28.7115,-2.79504
UID_47_35_6_all-12,114.137,136.271,-27.138,51.885,-11.4971,42.3372,3.25403,-71.8308,-58.6207
UID_47_35_7_all-8,-8.9054,297.225,-1.01863,26.7033,-122.471,-33.9002,15.7973,155.836,6.8832
UID_47_35_8_all-3,-536.476,-686.559,63.669,99.2754,3.163,-32.6029,12.667,-19.9457,10.4788
UID_47_35_9_all-20,-531.393,30.2802,262.45,53.7446,3.06201,66.918,235.89,-0.956207,-144.312
UID_47_36_1_all-2,-63.6434,232.765,-25.879,130.741,-50.7084,89.1698,-10.6916,138.009,38.6994
UID_47_36_2_all-8,172.194,44.862,-5.97994,-43.9625,-53.6312,8.77094,10.2303,25.1331,3.18361
UID_47_36_3_all-19,173.016,69.081,-13.2562,-64.8622,-57.264,60.9671,-50.7637,36.6465,22.2517
UID_47_36_4_all-7,194.203,97.2868,-30.0434,-61.9894,-26.7964,19.6222,-13.0636,59.2504,3.44763
UID_47_36_5_all-25,109.612,48.2133,-26.188,-32.4982,-16.4917,10.7439,-22.7157,-2.19926,-3.43912
UID_47_36_6_all-18,139.578,140.827,9.29074,0.402851,36.7994,-24.8371,48.1643,31.7857,56.5196
UID_47_3_1_all-23,148.197,51.8689,-29.7575,27.8158,20.0336,11.2574,2.94411,47.9888,2.24844
UID_47_3_2_all-11,102.14,18.63,-44.2788,10.3182,49.511,-0.582773,17.69,4.553,-8.56487
UID_47_3_3_all-17,101.606,-65.9873,-7.94126,-41.0901,-13.799,22.2272,-13.8909,0.67101,7.59207
UID_47_3_4_all-28,230.718,83.2707,14.942,-26.0345,-64.7887,-15.1418,-0.0787145,41.1936,1.68321
UID_47_3_5_all-21,-460.369,114.882,290.884,27.9968,-164.167,-151.693,133.511,1.46203,13.3337
UID_47_3_6_all-16,-507.992,-600.614,27.5304,119.822,-23.9888,-40.3556,22.8642,-29.1281,-6.41615
UID_47_3_7_all-5,174.716,89.4438,-38.7122,-9.21532,41.3834,0.435472,-6.51943,-38.9623,-25.993
UID_47_4_1_all-18,116.474,-39.1542,-15.2536,-10.6337,-8.68785,12.4134,17.7065,27.6324,8.43769
UID_47_4_2_all-17,89.0035,-41.1428,-20.0155,-0.896968,18.7676,-9.79229,-3.92358,3.40111,-10.0265
UID_47_4_3_all-9,-103.257,158.349,138.557,103.357,-56.8472,-83.7931,138.938,-63.3897,-33.3675
UID_47_4_4_all-18,149.457,24.5079,-32.8472,-1.45596,31.3011,-11.9033,4.15872,18.0006,-6.73424
UID_47_5_1_all-19,-682.649,-11.3169,-162.079,-40.7538,54.6836,186.538,-5.3589,-161.181,-107.242
UID_47_5_2_all-17,64.5746,393.996,24.6815,331.503,69.8198,-27.8798,36.8585,-10.6817,2.37645
UID_47_5_3_all-22,135.129,16.536,-11.4168,-16.7613,20.252,4.62098,-0.383524,23.213,7.10432
UID_47_5_4_all-11,45.9194,265.645,11.6153,251.683,40.4902,62.5607,-30.7874,55.9914,7.30871
UID_47_5_5_all,-534.292,-677.544,61.6822,103.681,8.9817,-32.5845,13.0594,-19.4335,10.8228
UID_47_5_6_all,-502.818,-633.918,54.8308,102.066,18.0334,-32.0927,8.95139,-22.5114,8.40452
UID_47_6_1_all-11,-100.403,130.776,360.534,-138.885,-127.364,-120.442,-158.189,19.7426,-89.0866
UID_47_6_2_all-12,92.0734,49.6296,-51.2389,23.272,69.3912,-5.84723,36.364,7.22056,9.26847
UID_47_6_3_all-13,33.8477,164.177,190.24,3.86101,-201.055,-60.998,-16.2953,-70.2784,14.0301
UID_47_6_4_all-18,177.565,217.866,-102.559,81.8232,140.392,-2.14,22.4828,29.3722,-26.8859
UID_47_6_5_all-23,254.671,116.959,-31.798,-25.0713,27.4943,14.3401,-10.0642,28.1766,2.03804
UID_47_6_6_all-16,132.058,32.6901,-25.7697,-41.7817,-15.2002,-3.37682,9.39717,-2.18343,-12.236
UID_47_7_1_all-21,172.747,52.02,-34.2353,-19.0047,-7.69682,23.1014,1.13003,32.8674,3.58269
UID_47_7_2_all-19,203.305,83.7162,-15.9596,4.50785,7.88887,-30.7975,16.755,22.7781,-3.69298
UID_47_7_3_all-17,151.062,10.1711,4.96581,-44.1149,-35.4068,-11.4718,-14.2177,-22.3154,-25.5926
UID_47_7_4_all-14,146.472,32.425,-21.9952,-7.73226,17.1739,-11.6023,32.9172,13.6447,7.56606
UID_47_8_1_all-12,120.835,203.73,-17.5423,71.8811,105.648,14.1709,59.7664,21.1469,-55.5186
UID_47_8_2_all-22,140.425,25.577,-9.15111,-13.765,-28.0036,-0.411265,9.90841,21.0425,-2.57651
UID_47_8_3_all-18,187.182,22.3002,6.40805,-40.7244,-27.8171,-17.2772,12.7198,-3.96179,-14.0087
UID_47_8_4_all-12,-743.898,84.8257,-119.604,-102.467,-43.5101,-113.088,-38.0493,166.514,103.651
UID_47_8_5_all-13,258.838,77.6942,-5.59038,-40.5941,-7.42666,8.57301,-19.6113,-3.97735,-4.02945
UID_47_8_6_all-22,120.657,-20.7602,-12.0026,-24.3225,7.11106,-6.79317,0.757297,-7.22536,-5.48125
UID_47_9_1_all-18,-665.978,109.063,-248.593,14.4001,7.65279,-142.724,-61.4067,-2.70988,37.4301
UID_47_9_2_all-28,-790.707,-109.216,-405.235,71.1897,-61.2084,171.71,-51.0727,62.1068,113.091
UID_47_9_3_all-22,140.974,22.5837,-46.5712,-11.7528,31.4657,5.77065,-8.38431,21.1479,6.77569
UID_47_9_4_all-12,-672.82,155.83,-193.834,-81.0981,-62.2376,52.5391,104.241,-61.3714,-129.465
UID_49_10_1_all-8,-112.95,-130.724,103.604,-10.4642,-56.5216,-47.6266,32.6169,-42.3319,-3.92907
UID_49_10_2_all-27,154.847,7.86956,-24.1493,-29.8042,18.1895,21.6052,-1.7094,21.5219,11.8332
UID_49_10_3_all-12,-770.947,133.583,-104.243,-75.5522,-25.4252,-27.056,55.8515,-43.5835,32.3535
UID_49_10_4_all-3,17.7419,-72.0989,-8.59458,30.1718,47.1857,8.13569,7.7252,24.4056,22.0868
UID_49_10_5_all-48,131.791,260.283,-46.7598,122.855,15.2671,-12.1513,8.13235,7.40772,-53.3815
UID_49_10_6_all-15,98.4194,-60.6128,-7.45317,-3.56711,9.31295,5.18703,6.18292,0.837033,16.4685
UID_49_10_7_all-13,-344.144,36.8495,249.669,110.975,-174.725,28.9655,48.797,-46.8634,-2.05008
UID_49_10_8_all-26,165.631,194.744,-58.8626,70.3835,-70.6577,18.6665,38.4783,81.835,-25.1808
UID_49_11_1_all-17,130.281,-21.9516,32.2674,-4.61533,-45.9334,-17.7298,-13.9292,27.1117,3.40566
UID_49_11_2_all-9,157.331,52.5695,-40.2976,13.8541,74.1131,-4.72648,-2.75359,1.65162,-0.712289
UID_49_11_3_all-15,-440.62,-257.699,11.7453,59.8832,31.5882,-113.424,12.4745,-48.3617,-30.2269
UID_49_11_4_all-24,-500.265,-55.2753,-311.041,2.3861,-15.8234,-127.099,-118.556,169.923,-205.468
UID_49_12_1_all-14,-892.238,165.953,15.7015,-172.381,-13.0737,61.4544,2.37843,3.6179,-7.33021
UID_49_12_2_all-27,241.707,78.3412,-18.9752,-53.2895,-0.727885,29.3475,-8.24118,5.82758,4.23714
UID_49_12_3_all,-829.027,67.4912,92.2532,-120.531,54.8225,-19.4572,-12.1263,4.5013,14.0896
UID_49_12_4_all-14,53.3166,-37.2396,-31.0314,27.0912,52.9024,-15.7586,5.39833,-1.35893,-7.88298
UID_49_12_5_all-14,40.8539,-118.732,-2.21667,-2.61585,16.7273,-8.94946,4.95802,5.58231,1.42587
UID_49_13_1_all-15,171.832,-23.3199,1.27032,-34.7604,-6.34154,6.46821,4.03805,-6.03024,1.96998
UID_49_13_2_all-20,129.291,25.0946,-24.171,5.48407,17.4677,-15.4901,-3.91228,4.97189,-11.0074
UID_49_13_3_all-13,227.739,124.53,-47.1525,-40.2053,15.5367,60.1333,36.2368,-3.18025,-12.736
UID_49_13_4_all-12,126.66,-45.8782,-1.37992,-19.7315,1.45122,0.379316,0.143673,-0.974692,2.11442
UID_49_14_1_all-14,96.7475,179.477,26.0501,57.4914,-100.553,-95.7926,98.6529,-15.2963,-66.4846
UID_49_14_2_all-26,173.873,-27.3964,3.86536,-42.7138,-15.1495,4.64204,-2.99958,2.79269,1.7874
UID_49_14_3_all-22,82.7785,-44.2383,-19.7736,-18.6207,-5.57357,4.9186,6.98983,21.678,3.0274
UID_49_14_4_all-3,92.6948,-87.4821,1.11258,-29.9957,-15.6482,18.1804,0.265241,-3.19847,1.56144
UID_49_15_1_all-23,117.727,20.599,-30.2033,12.9261,69.2001,-5.66654,-12.3794,-23.4065,-3.65092
UID_49_15_2_all-21,190.371,160.647,-40.0371,35.1052,81.772,25.2016,17.7854,97.2824,37.6628
UID_49_15_3_all-18,93.0821,-9.52012,-13.5717,-3.12085,9.76592,25.804,-10.3221,4.06607,-1.59312
UID_49_15_4_all-9,139.278,-22.1176,13.3512,-44.0893,-36.583,-16.1618,-0.208216,9.74463,-16.0605
UID_49_15_5_all-10,110.029,-34.4384,-4.52024,-50.4419,-61.433,-7.63222,-8.34106,-2.73926,-23.7514
UID_49_15_6_all-24,165.055,-1.95449,-9.37174,-26.2206,7.05014,1.40927,9.14563,2.36422,3.46518
UID_49_16_1_all-16,199.87,48.5578,13.8362,-88.7564,-12.8666,55.1478,-28.6007,5.39418,4.79772
UID_49_16_2_all-20,122.581,-0.00846268,58.23,-15.0765,-2.7192,50.719,-43.7516,-90.6666,-18.8482
UID_49_16_3_all-12,131.752,-62.0544,5.03294,-38.4656,-26.0154,6.34039,-3.34611,1.21545,0.195859
UID_49_16_4_all-9,122.431,-16.586,0.987137,-28.3518,-21.4709,-23.2833,0.283605,-17.3114,-22.1225
UID_49_16_5_all-23,246.972,50.4335,-4.35656,-66.7306,-28.966,20.0118,-17.7269,0.407048,-1.76335
UID_49_17_1_all-24,-784.314,175.872,-236.842,-58.4037,-172.941,-90.1748,70.497,11.1019,87.4354
UID_49_17_2_all-20,68.5149,-32.3775,-19.0058,30.978,43.7313,-2.05762,15.8856,12.853,3.31747
UID_49_17_3_all-15,205.706,40.0441,6.68891,-92.1568,-17.9498,40.0827,-12.6715,1.41209,5.53661
UID_49_18_1_all-9,66.4811,87.9396,106.518,96.956,-38.1919,-3.64659,-40.1839,-35.1796,24.752
UID_49_18_2_all-22,125.615,-7.25454,15.1566,-4.27571,-5.41356,3.02874,-4.09917,9.65959,17.372
UID_49_18_3_all-5,-788.417,299.165,-13.0371,-112.762,126.689,16.5573,21.5706,-53.6084,35.2944
UID_49_18_4_all-15,71.1159,-54.0755,-14.3367,18.7719,30.5977,1.75507,-3.58459,7.04128,2.59074
UID_49_19_1_all-22,121.441,105.881,1.15698,45.2381,-13.113,-18.8015,-13.363,19.8641,-7.54923
UID_49_19_2_all-2,-563.482,-711.163,66.3209,107.117,8.12554,-34.7016,14.0954,-22.3187,10.7075
UID_49_19_3_all-39,254.524,80.5568,-8.91246,-39.2759,18.6261,8.63532,-6.76649,-8.90665,1.45851
UID_49_19_4_all-8,-742.408,319.427,101.332,89.4496,55.3042,76.3083,185.91,32.8594,-77.8718
UID_49_19_5_all-14,81.1369,-55.841,-11.9294,-5.68195,19.5195,1.7715,-11.5079,-6.77778,-3.56974
UID_49_19_6_all-17,84.219,217.711,5.5076,152.205,-28.7483,-8.91486,-44.4255,67.6479,25.0527
UID_49_19_7_all-22,135.535,-38.7071,-7.29443,-30.089,-5.94874,-5.92051,-9.14324,9.3889,-7.51219
UID_49_1_1_all-4,68.5669,-119.959,20.6353,-4.37778,-6.59829,-6.42667,2.15332,-1.33772,8.35286
UID_49_1_2_all-21,159.586,-31.5418,-0.0418331,-30.8911,-0.726799,4.07125,9.92719,-5.73827,-4.52446
UID_49_1_3_all-13,55.4154,-61.6705,1.73549,-3.23301,-19.4265,-27.1128,7.57631,13.9578,-8.73508
UID_49_1_4_all-21,-265.357,-347.09,-0.04343,76.5607,12.8368,-12.2977,38.8937,-15.6683,3.75997
UID_49_1_5_all-26,222.646,87.6093,-16.5018,-1.97047,31.2176,14.5561,-4.32695,29.6865,8.59534
UID_49_1_6_all-20,147.595,-39.1856,5.71916,-37.013,-7.09335,10.6079,-11.2118,-14.7274,-2.85572
UID_49_1_7_all-15,47.2359,178.812,-40.9087,203.364,-40.0127,0.918762,18.5856,-35.2089,-49.9728
UID_49_20_1_all-6,49.7585,-118.042,3.68483,-15.1198,-16.7155,1.64023,-2.25243,13.5152,2.13492
UID_49_20_2_all-9,106.069,-45.3966,4.60678,6.58592,14.8365,-4.11785,8.36797,-2.60499,7.85754
UID_49_20_3_all-22,98.5214,237.174,-33.031,138.923,-63.193,20.4499,30.6835,36.3684,-49.0669
UID_49_20_4_all-13,-822.809,-50.0076,-214.079,-19.8123,-27.5683,68.3906,-158.415,-26.7944,-44.7447
